dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad_pil,mayor_menor,estado_pil,tipo_vehi,modelo_vehi,causa_acc,year
22,Julio,Domingo,16,Zacapa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Ignorado,Colisión,2012
22,Julio,Domingo,16,Zacapa,Rural,Ignorado,Hombre,20,20-24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
22,Julio,Domingo,18,Escuintla,Rural,Ignorado,Hombre,29,25-29,Mayor,Ebrio,Motocicleta,2012,Vuelco,2012
22,Julio,Domingo,10,Huehuetenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
22,Julio,Domingo,10,Huehuetenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
22,Julio,Domingo,0,Izabal,Rural,Ignorado,Hombre,42,40-44,Mayor,Normal,Pick up,1983,Colisión,2012
22,Julio,Domingo,0,Izabal,Rural,Ignorado,Hombre,41,40-44,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
22,Julio,Domingo,15,Quiché,Rural,Ignorado,Hombre,23,20-24,Mayor,Ebrio,Motocicleta,Ignorado,Colisión,2012
22,Julio,Domingo,15,Quiché,Rural,Ignorado,Hombre,24,20-24,Mayor,Normal,Pick up,1983,Colisión,2012
23,Julio,Lunes,6,Guatemala,Urbano,1,Hombre,52,50-54,Mayor,Normal,Bus extraurbano,Ignorado,Colisión,2012
23,Julio,Lunes,6,Guatemala,Urbano,1,Hombre,44,40-44,Mayor,Normal,Pick up,Ignorado,Colisión,2012
23,Julio,Lunes,6,Guatemala,Urbano,1,Hombre,32,30-34,Mayor,Normal,Bus urbano,1982,Colisión,2012
23,Julio,Lunes,9,Guatemala,Rural,Ignorado,Hombre,47,45-49,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
23,Julio,Lunes,9,Guatemala,Rural,Ignorado,Hombre,23,20-24,Mayor,Normal,Motocicleta,2008,Colisión,2012
23,Julio,Lunes,16,Santa Rosa,Rural,Ignorado,Hombre,31,30-34,Mayor,Normal,Automovil,2003,Colisión,2012
23,Julio,Lunes,16,Santa Rosa,Rural,Ignorado,Hombre,17,15-19,Menor,Normal,Motocicleta,2005,Colisión,2012
23,Julio,Lunes,16,Santa Rosa,Rural,Ignorado,Hombre,32,30-34,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
23,Julio,Lunes,15,Suchitepéquez,Rural,Ignorado,Hombre,21,20-24,Mayor,Normal,Mototaxi,2011,Colisión,2012
23,Julio,Lunes,15,Suchitepéquez,Rural,Ignorado,Hombre,57,55 y más,Mayor,Normal,Pick up,2006,Colisión,2012
23,Julio,Lunes,15,San Marcos,Rural,Ignorado,Hombre,17,15-19,Menor,Ignorado,Motocicleta,Ignorado,Caida,2012
23,Julio,Lunes,0,Alta Verapaz,Urbano,1,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Ignorado,Choque,2012
23,Julio,Lunes,13,Petén,Rural,Ignorado,Hombre,55,55 y más,Mayor,Normal,Microbus,2009,Colisión,2012
23,Julio,Lunes,13,Petén,Rural,Ignorado,Hombre,38,35-39,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
23,Julio,Lunes,17,Solola,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Caida,2012
24,Julio,Martes,15,Guatemala,Urbano,8,Hombre,51,50-54,Mayor,Normal,Pick up,Ignorado,Colisión,2012
24,Julio,Martes,15,Guatemala,Urbano,8,Hombre,19,15-19,Mayor,Normal,Microbus,1999,Colisión,2012
24,Julio,Martes,15,Jutiapa,Rural,Ignorado,Hombre,34,30-34,Mayor,Ignorado,Automovil,1992,Colisión,2012
24,Julio,Martes,15,Jutiapa,Rural,Ignorado,Hombre,31,30-34,Mayor,Normal,Automovil,1999,Colisión,2012
24,Julio,Martes,17,Chiquimula,Urbano,1,Mujer,32,30-34,Mayor,Ignorado,Motocicleta,2003,Colisión,2012
24,Julio,Martes,17,Chiquimula,Urbano,1,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2012
24,Julio,Martes,14,Zacapa,Rural,Ignorado,Hombre,37,35-39,Mayor,Normal,Cabezal,2001,Colisión,2012
24,Julio,Martes,14,Zacapa,Rural,Ignorado,Hombre,49,45-49,Mayor,Normal,Camioneta,1999,Colisión,2012
24,Julio,Martes,11,Escuintla,Rural,Ignorado,Hombre,58,55 y más,Mayor,Normal,Grua,Ignorado,Colisión,2012
24,Julio,Martes,11,Escuintla,Rural,Ignorado,Hombre,55,55 y más,Mayor,Normal,Cabezal,Ignorado,Colisión,2012
24,Julio,Martes,11,Escuintla,Rural,Ignorado,Hombre,33,30-34,Mayor,Normal,Automovil,Ignorado,Colisión,2012
24,Julio,Martes,22,Petén,Rural,Ignorado,Hombre,34,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2012
25,Julio,Miercoles,16,Totonicapán,Rural,Ignorado,Hombre,23,20-24,Mayor,Ignorado,Microbus,2008,Colisión,2012
25,Julio,Miercoles,16,Totonicapán,Rural,Ignorado,Hombre,32,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
25,Julio,Miercoles,12,Alta Verapaz,Rural,Ignorado,Hombre,28,25-29,Mayor,Ignorado,Pick up,Ignorado,Choque,2012
25,Julio,Miercoles,6,Baja Verapaz,Rural,Ignorado,Hombre,17,15-19,Menor,Ignorado,Motocicleta,Ignorado,Colisión,2012
25,Julio,Miercoles,6,Baja Verapaz,Rural,Ignorado,Hombre,50,50-54,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
25,Julio,Miercoles,23,Guatemala,Urbano,7,Hombre,56,55 y más,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
25,Julio,Miercoles,23,Guatemala,Urbano,7,Hombre,25,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
25,Julio,Miercoles,17,Jutiapa,Rural,Ignorado,Hombre,58,55 y más,Mayor,Ignorado,Microbus,2000,Colisión,2012
25,Julio,Miercoles,17,Jutiapa,Rural,Ignorado,Hombre,30,30-34,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
25,Julio,Miercoles,22,Sacatepéquez,Rural,Ignorado,Hombre,36,35-39,Mayor,Ignorado,Grua,1994,Colisión,2012
25,Julio,Miercoles,22,Sacatepéquez,Rural,Ignorado,Hombre,49,45-49,Mayor,Ignorado,Pick up,1990,Colisión,2012
25,Julio,Miercoles,8,Jutiapa,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,1995,Colisión,2012
25,Julio,Miercoles,8,Jutiapa,Rural,Ignorado,Hombre,33,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
25,Julio,Miercoles,8,Guatemala,Urbano,18,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus urbano,Ignorado,Colisión,2012
25,Julio,Miercoles,8,Guatemala,Urbano,18,Hombre,40,40-44,Mayor,Ignorado,Taxi,Ignorado,Colisión,2012
25,Julio,Miercoles,21,Solola,Rural,Ignorado,Hombre,39,35-39,Mayor,Ignorado,Motocicleta,Ignorado,Vuelco,2012
26,Julio,Jueves,5,Guatemala,Urbano,13,Hombre,22,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2012
26,Julio,Jueves,6,Guatemala,Urbano,12,Hombre,58,55 y más,Mayor,Ignorado,Camión,1990,Choque,2012
26,Julio,Jueves,6,Guatemala,Urbano,12,Hombre,25,25-29,Mayor,Ignorado,Automovil,Ignorado,Choque,2012
26,Julio,Jueves,6,Guatemala,Urbano,12,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
26,Julio,Jueves,6,Guatemala,Urbano,12,Hombre,25,25-29,Mayor,Normal,Motocicleta,2011,Colisión,2012
26,Julio,Jueves,9,Guatemala,Urbano,3,Hombre,27,25-29,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
26,Julio,Jueves,9,Guatemala,Urbano,3,Hombre,52,50-54,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
26,Julio,Jueves,20,Jutiapa,Rural,Ignorado,Hombre,32,30-34,Mayor,Ignorado,Camioneta,Ignorado,Colisión,2012
26,Julio,Jueves,20,Jutiapa,Rural,Ignorado,Hombre,27,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
26,Julio,Jueves,22,Santa Rosa,Rural,Ignorado,Hombre,47,45-49,Mayor,Ignorado,Mototaxi,Ignorado,Choque,2012
26,Julio,Jueves,22,Quetzaltenango,Rural,Ignorado,Hombre,28,25-29,Mayor,Ignorado,Automovil,1990,Colisión,2012
26,Julio,Jueves,22,Quetzaltenango,Rural,Ignorado,Hombre,34,30-34,Mayor,Ignorado,Taxi,Ignorado,Colisión,2012
26,Julio,Jueves,8,Quetzaltenango,Urbano,Ignorado,Hombre,40,40-44,Mayor,Ignorado,Cabezal,2012,Colisión,2012
26,Julio,Jueves,8,Quetzaltenango,Urbano,Ignorado,Hombre,31,30-34,Mayor,Ignorado,Pick up,1998,Colisión,2012
26,Julio,Jueves,11,Izabal,Rural,Ignorado,Hombre,44,40-44,Mayor,Ignorado,Camioneta,Ignorado,Choque,2012
26,Julio,Jueves,15,Izabal,Rural,Ignorado,Mujer,29,25-29,Mayor,Normal,Pick up,Ignorado,Colisión,2012
26,Julio,Jueves,15,Izabal,Rural,Ignorado,Hombre,24,20-24,Mayor,Normal,Pick up,Ignorado,Choque,2012
26,Julio,Jueves,18,Petén,Rural,Ignorado,Hombre,46,45-49,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
26,Julio,Jueves,18,Petén,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
26,Julio,Jueves,21,Solola,Rural,Ignorado,Hombre,39,35-39,Mayor,Ignorado,Motocicleta,Ignorado,Choque,2012
26,Julio,Jueves,11,Chimaltenango,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
26,Julio,Jueves,11,Chimaltenango,Rural,Ignorado,Mujer,30,30-34,Mayor,Ignorado,Ignorado,Ignorado,Colisión,2012
27,Julio,Viernes,23,Guatemala,Urbano,9,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
27,Julio,Viernes,23,Guatemala,Urbano,9,Hombre,22,20-24,Mayor,Ignorado,Pick up,2002,Colisión,2012
27,Julio,Viernes,21,Guatemala,Urbano,5,Hombre,31,30-34,Mayor,Ignorado,Camioneta,Ignorado,Colisión,2012
27,Julio,Viernes,21,Guatemala,Urbano,5,Mujer,37,35-39,Mayor,Ignorado,Automovil,1995,Colisión,2012
27,Julio,Viernes,18,Guatemala,Urbano,11,Hombre,23,20-24,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
27,Julio,Viernes,18,Guatemala,Urbano,11,Hombre,23,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
27,Julio,Viernes,23,Guatemala,Rural,Ignorado,Hombre,25,25-29,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
27,Julio,Viernes,14,Alta Verapaz,Urbano,4,Hombre,28,25-29,Mayor,Ebrio,Pick up,1987,Colisión,2012
27,Julio,Viernes,14,Alta Verapaz,Urbano,4,Hombre,Ignorado,Ignorado,Mayor,Normal,Automovil,Ignorado,Colisión,2012
27,Julio,Viernes,14,Alta Verapaz,Urbano,4,Hombre,Ignorado,Ignorado,Mayor,Normal,Automovil,Ignorado,Colisión,2012
27,Julio,Viernes,14,Alta Verapaz,Urbano,11,Hombre,46,45-49,Mayor,Ebrio,Camioneta,1999,Colisión,2012
27,Julio,Viernes,14,Alta Verapaz,Urbano,11,Hombre,Ignorado,Ignorado,Mayor,Normal,Camioneta,2003,Colisión,2012
27,Julio,Viernes,15,Izabal,Rural,Ignorado,Hombre,23,20-24,Mayor,Normal,Pick up,2006,Colisión,2012
27,Julio,Viernes,15,Izabal,Rural,Ignorado,Hombre,35,35-39,Mayor,Normal,Microbus,2005,Colisión,2012
27,Julio,Viernes,19,Petén,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Colisión,2012
27,Julio,Viernes,19,Petén,Rural,Ignorado,Hombre,22,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
27,Julio,Viernes,19,Solola,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2012
27,Julio,Viernes,19,Solola,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2012
28,Julio,Sábado,21,Guatemala,Urbano,2,Hombre,41,40-44,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
28,Julio,Sábado,21,Guatemala,Urbano,2,Hombre,29,25-29,Mayor,Ebrio,Automovil,Ignorado,Colisión,2012
28,Julio,Sábado,20,Guatemala,Urbano,7,Hombre,39,35-39,Mayor,Normal,Automovil,2004,Colisión,2012
28,Julio,Sábado,1,Guatemala,Urbano,21,Hombre,30,30-34,Mayor,Normal,Automovil,Ignorado,Colisión,2012
28,Julio,Sábado,1,Guatemala,Urbano,21,Hombre,25,25-29,Mayor,Normal,Motocicleta,2012,Colisión,2012
28,Julio,Sábado,17,Guatemala,Rural,Ignorado,Hombre,41,40-44,Mayor,Normal,Automovil,Ignorado,Colisión,2012
28,Julio,Sábado,17,Guatemala,Rural,Ignorado,Hombre,29,25-29,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
28,Julio,Sábado,18,Guatemala,Rural,Ignorado,Hombre,22,20-24,Mayor,Normal,Pick up,1979,Colisión,2012
28,Julio,Sábado,18,Guatemala,Rural,Ignorado,Hombre,23,20-24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
28,Julio,Sábado,15,Jutiapa,Rural,Ignorado,Hombre,37,35-39,Mayor,Normal,Cabezal,Ignorado,Colisión,2012
28,Julio,Sábado,15,Jutiapa,Rural,Ignorado,Hombre,37,35-39,Mayor,Normal,Pick up,Ignorado,Colisión,2012
28,Julio,Sábado,10,Chiquimula,Rural,Ignorado,Hombre,22,20-24,Mayor,Ignorado,Pick up,Ignorado,Choque,2012
28,Julio,Sábado,19,Escuintla,Rural,Ignorado,Hombre,28,25-29,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
28,Julio,Sábado,19,Escuintla,Rural,Ignorado,Hombre,25,25-29,Mayor,Ignorado,Mototaxi,Ignorado,Colisión,2012
28,Julio,Sábado,10,Escuintla,Rural,Ignorado,Hombre,19,15-19,Mayor,Ignorado,Pick up,Ignorado,Choque,2012
28,Julio,Sábado,5,Suchitepéquez,Rural,Ignorado,Hombre,28,25-29,Mayor,Ignorado,Camioneta,2003,Colisión,2012
28,Julio,Sábado,5,Suchitepéquez,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Cabezal,Ignorado,Colisión,2012
28,Julio,Sábado,0,San Marcos,Rural,Ignorado,Hombre,29,25-29,Mayor,Ignorado,Pick up,Ignorado,Choque,2012
29,Julio,Domingo,20,Guatemala,Urbano,Ignorado,Hombre,23,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Vuelco,2012
29,Julio,Domingo,8,Guatemala,Urbano,13,Hombre,44,40-44,Mayor,Normal,Pick up,2004,Colisión,2012
29,Julio,Domingo,8,Guatemala,Urbano,13,Hombre,22,20-24,Mayor,Ignorado,Motocicleta,2009,Colisión,2012
29,Julio,Domingo,20,Guatemala,Urbano,9,Hombre,56,55 y más,Mayor,Ignorado,Pick up,1991,Colisión,2012
29,Julio,Domingo,20,Guatemala,Urbano,9,Hombre,22,20-24,Mayor,Ignorado,Motocicleta,2001,Colisión,2012
29,Julio,Domingo,20,Guatemala,Urbano,4,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
29,Julio,Domingo,20,Guatemala,Urbano,4,Mujer,35,35-39,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
29,Julio,Domingo,20,Guatemala,Urbano,4,Hombre,22,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
29,Julio,Domingo,20,Guatemala,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camión,Ignorado,Colisión,2012
29,Julio,Domingo,20,Guatemala,Rural,Ignorado,Hombre,27,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
29,Julio,Domingo,22,Escuintla,Rural,Ignorado,Hombre,45,45-49,Mayor,Normal,Automovil,Ignorado,Choque,2012
29,Julio,Domingo,21,Suchitepéquez,Rural,Ignorado,Hombre,56,55 y más,Mayor,Normal,Pick up,Ignorado,Choque,2012
29,Julio,Domingo,15,Petén,Rural,Ignorado,Hombre,24,20-24,Mayor,Normal,Automovil,2001,Colisión,2012
29,Julio,Domingo,15,Petén,Rural,Ignorado,Hombre,29,25-29,Mayor,Normal,Pick up,Ignorado,Colisión,2012
29,Julio,Domingo,8,Petén,Rural,Ignorado,Hombre,21,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
29,Julio,Domingo,8,Petén,Rural,Ignorado,Hombre,25,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
29,Julio,Domingo,14,Quiché,Rural,Ignorado,Hombre,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Choque,2012
29,Julio,Domingo,17,Quiché,Urbano,Ignorado,Hombre,25,25-29,Mayor,Normal,Automovil,Ignorado,Choque,2012
30,Julio,Lunes,23,Zacapa,Rural,Ignorado,Hombre,62,55 y más,Mayor,Ignorado,Pick up,Ignorado,Choque,2012
30,Julio,Lunes,7,Zacapa,Rural,Ignorado,Hombre,24,20-24,Mayor,Ignorado,Pick up,Ignorado,Vuelco,2012
30,Julio,Lunes,21,Quetzaltenango,Urbano,7,Hombre,43,40-44,Mayor,Ignorado,Motocicleta,Ignorado,Vuelco,2012
30,Julio,Lunes,6,Huehuetenango,Rural,Ignorado,Hombre,Ignorado,Ignorado,Mayor,Normal,Pick up,Ignorado,Vuelco,2012
30,Julio,Lunes,15,Petén,Urbano,Ignorado,Hombre,24,20-24,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
30,Julio,Lunes,15,Petén,Urbano,Ignorado,Hombre,29,25-29,Mayor,Ignorado,Pick up,2007,Colisión,2012
30,Julio,Lunes,18,Quiché,Urbano,3,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Choque,2012
30,Julio,Lunes,15,Sacatepéquez,Rural,Ignorado,Hombre,54,50-54,Mayor,Ignorado,Automovil,Ignorado,Choque,2012
31,Julio,Martes,12,Guatemala,Urbano,11,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Bus urbano,Ignorado,Ignorado,2012
31,Julio,Martes,12,Guatemala,Urbano,11,Hombre,31,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Ignorado,2012
31,Julio,Martes,17,Guatemala,Urbano,1,Hombre,21,20-24,Mayor,Ignorado,Automovil,Ignorado,Colisión,2012
31,Julio,Martes,17,Guatemala,Urbano,1,Hombre,35,35-39,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
31,Julio,Martes,19,Chiquimula,Rural,Ignorado,Mujer,22,20-24,Mayor,Ignorado,Camioneta,2002,Colisión,2012
31,Julio,Martes,19,Chiquimula,Rural,Ignorado,Mujer,22,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
31,Julio,Martes,20,Escuintla,Rural,Ignorado,Mujer,27,25-29,Mayor,Ignorado,Automovil,Ignorado,Ignorado,2012
31,Julio,Martes,20,Escuintla,Rural,Ignorado,Mujer,27,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Ignorado,2012
1,Agosto,Miercoles,11,Guatemala,Urbano,9,Hombre,20,20-24,Mayor,Ignorado,Automovil,2006,Colisión,2012
1,Agosto,Miercoles,11,Guatemala,Urbano,9,Hombre,54,50-54,Mayor,Ignorado,Motocicleta,2006,Colisión,2012
1,Agosto,Miercoles,17,Guatemala,Rural,Ignorado,Hombre,30,30-34,Mayor,Normal,Camión,1994,Colisión,2012
1,Agosto,Miercoles,17,Guatemala,Rural,Ignorado,Hombre,22,20-24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
1,Agosto,Miercoles,11,Guatemala,Urbano,5,Hombre,25,25-29,Mayor,Ignorado,Camión,2009,Colisión,2012
1,Agosto,Miercoles,11,Guatemala,Urbano,5,Hombre,21,20-24,Mayor,Ignorado,Motocicleta,2002,Colisión,2012
1,Agosto,Miercoles,12,Santa Rosa,Rural,Ignorado,Hombre,52,50-54,Mayor,Normal,Camión,1991,Caida,2012
1,Agosto,Miercoles,4,Retalhuleu,Rural,Ignorado,Hombre,29,25-29,Mayor,Ignorado,Bus extraurbano,Ignorado,Colisión,2012
1,Agosto,Miercoles,4,Retalhuleu,Rural,Ignorado,Hombre,32,30-34,Mayor,Ignorado,Bus extraurbano,Ignorado,Colisión,2012
1,Agosto,Miercoles,8,Quetzaltenango,Rural,Ignorado,Hombre,27,25-29,Mayor,Normal,Pick up,Ignorado,Vuelco,2012
1,Agosto,Miercoles,23,Quetzaltenango,Urbano,1,Hombre,21,20-24,Mayor,Ebrio,Motocicleta,Ignorado,Choque,2012
1,Agosto,Miercoles,14,Petén,Rural,Ignorado,Hombre,40,40-44,Mayor,Ignorado,Pick up,2007,Colisión,2012
1,Agosto,Miercoles,14,Petén,Rural,Ignorado,Hombre,33,30-34,Mayor,Normal,Pick up,2008,Colisión,2012
1,Agosto,Miercoles,14,Quiché,Rural,Ignorado,Hombre,40,40-44,Mayor,Normal,Pick up,1986,Vuelco,2012
2,Agosto,Jueves,15,Guatemala,Urbano,11,Hombre,75,55 y más,Mayor,Normal,Camioneta,1999,Colisión,2012
2,Agosto,Jueves,15,Guatemala,Urbano,11,Mujer,18,15-19,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
2,Agosto,Jueves,23,Guatemala,Urbano,21,Hombre,24,20-24,Mayor,Normal,Motocicleta,2006,Vuelco,2012
2,Agosto,Jueves,6,Guatemala,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2012
2,Agosto,Jueves,6,Guatemala,Rural,Ignorado,Hombre,35,35-39,Mayor,Normal,Automovil,Ignorado,Colisión,2012
2,Agosto,Jueves,23,Guatemala,Rural,Ignorado,Hombre,22,20-24,Mayor,Ignorado,Motocicleta,Ignorado,Vuelco,2012
2,Agosto,Jueves,11,Jutiapa,Rural,Ignorado,Hombre,45,45-49,Mayor,Normal,Camioneta,2003,Colisión,2012
2,Agosto,Jueves,11,Jutiapa,Rural,Ignorado,Hombre,62,55 y más,Mayor,Ignorado,Pick up,2003,Colisión,2012
2,Agosto,Jueves,23,Jutiapa,Urbano,Ignorado,Hombre,33,30-34,Mayor,Normal,Automovil,Ignorado,Vuelco,2012
2,Agosto,Jueves,7,Chiquimula,Rural,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Caida,2012
2,Agosto,Jueves,19,Huehuetenango,Urbano,4,Hombre,18,15-19,Mayor,Ebrio,Pick up,2004,Colisión,2012
2,Agosto,Jueves,19,Huehuetenango,Urbano,4,Hombre,33,30-34,Mayor,Ignorado,Motocicleta,Ignorado,Colisión,2012
3,Agosto,Viernes,22,Guatemala,Urbano,6,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Bus extraurbano,Ignorado,Colisión,2012
3,Agosto,Viernes,22,Guatemala,Urbano,6,Hombre,22,20-24,Mayor,Normal,Motocicleta,Ignorado,Colisión,2012
3,Agosto,Viernes,16,Alta Verapaz,Rural,Ignorado,Hombre,35,35-39,Mayor,Ebrio,Pick up,Ignorado,Colisión,2012
3,Agosto,Viernes,16,Alta Verapaz,Rural,Ignorado,Mujer,25,25-29,Mayor,Normal,Automovil,Ignorado,Colisión,2012
3,Agosto,Viernes,23,Izabal,Rural,Ignorado,Hombre,26,25-29,Mayor,Ignorado,Bus extraurbano,1990,Colisión,2012
3,Agosto,Viernes,23,Izabal,Rural,Ignorado,Hombre,41,40-44,Mayor,Ignorado,Pick up,Ignorado,Colisión,2012
3,Agosto,Viernes,1,Solola,Rural,Ignorado,Hombre,31,30-34,Mayor,Normal,Pick up,Ignorado,Colisión,2012
3,Agosto,Viernes,1,Solola,Rural,Ignorado,Hombre,24,20-24,Mayor,Normal,Camioneta,Ignorado,Colisión,2012
3,Agosto,Viernes,3,Solola,Rural,Ignorado,Hombre,21,20-24,Mayor,Normal,Pick up,Ignorado,Caida,2012
4,Agosto,Sábado,20,Guatemala,Rural,Ignorado,Hombre,39,35-39,Mayor,Ignorado,Automovil,1994,Colisión,2012
4,Agosto,Sábado,20,Guatemala,Rural,Ignorado,Hombre,34,30-34,Mayor,Ignorado,Mototaxi,Ignorado,Colisión,2012
4,Agosto,Sábado,5,Guatemala,Rural,Ignorado,Hombre,35,35-39,Mayor,Ignorado,Automovil,Ignorado,Choque,2012
4,Agosto,Sábado,18,Guatemala,Urbano,Ignorado,Hombre,34,30-34,Mayor,Ebrio,Motocicleta,Ignorado,Choque,2012
4,Agosto,Sábado,14,Jutiapa,Rural,Ignorado,Hombre,56,55 y más,Mayor,Normal,Pick up,Ignorado,Choque,2012
4,Agosto,Sábado,22,Zacapa,Rural,Ignorado,Hombre,25,25-29,Mayor,Ignorado,Motocicleta,Ignorado,Vuelco,2012
4,Agosto,Sábado,0,Retalhuleu,Rural,Ignorado,Hombre,23,20-24,Mayor,Normal,Motocicleta,1997,Caida,2012
4,Agosto,Sábado,14,San Marcos,Urbano,1,Hombre,52,50-54,Mayor,Ignorado,Bus extraurbano,Ignorado,Colisión,2012
4,Agosto,Sábado,14,San Marcos,Urbano,1,Hombre,18,15-19,Mayor,Ignorado,Mototaxi,Ignorado,Colisión,2012
4,Agosto,Sábado,14,San Marcos,Rural,Ignorado,Hombre,35,35-39,Mayor,Ebrio,Pick up,2009,Vuelco,2012
5,Agosto,Domingo,5,Guatemala,Urbano,9,Hombre,49,45-49,Mayor,Ignorado,Taxi,Ignorado,Colisión,2012
5,Agosto,Domingo,5,Guatemala,Urbano,9,Hombre,Ignorado,Ignorado,Mayor,Ignorado,Taxi,Ignorado,Colisión,2012
5,Agosto,Domingo,15,Guatemala,Urbano,18,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Vuelco,2012
5,Agosto,Domingo,13,Guatemala,Rural,Ignorado,Hombre,52,50-54,Mayor,Normal,Camioneta,2001,Choque,2012
5,Agosto,Domingo,6,Guatemala,Urbano,10,Hombre,28,25-29,Mayor,Ignorado,Automovil,Ignorado,Choque,2012
5,Agosto,Domingo,15,Guatemala,Urbano,12,Hombre,41,40-44,Mayor,Normal,Taxi,2005,Colisión,2012
5,Agosto,Domingo,15,Guatemala,Urbano,12,Hombre,23,20-24,Mayor,Normal,Jeep,Ignorado,Colisión,2012
5,Agosto,Domingo,2,Guatemala,Urbano,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Camioneta,Ignorado,Vuelco,2012
5,Agosto,Domingo,12,Guatemala,Urbano,1,Hombre,36,35-39,Mayor,Ignorado,Automovil,Ignorado,Choque,2012
