"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"depto_ocu","mupio_ocu","zona_ocu","zona_ciudad","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","causa_acc","year"
2021,21,"20","18:00 a 23:59","Noche","Febrero","Domingo","Jutiapa","El Progreso","Ignorada","Ignorada","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Pick up","Toyota","Blanco","Ignorado","Ignorado","Colision","2021"
2021,21,"20","18:00 a 23:59","Noche","Febrero","Domingo","Jutiapa","El Progreso","Ignorada","Ignorada","Hombre","33","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Toyota","Rojo","Ignorado","Ignorado","Colision","2021"
2021,21,"17","12:00 a 17:59","Tarde","Febrero","Domingo","Zacapa","Zacapa","Ignorada","Ignorada","Mujer","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Vento","Negro","2018","2010-2019","Colision","2021"
2021,21,"17","12:00 a 17:59","Tarde","Febrero","Domingo","Zacapa","Zacapa","Ignorada","Ignorada","Mujer","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,21,"11","06:00 a 11:59","Mañana","Febrero","Domingo","Escuintla","Masagua","Ignorada","Ignorada","Hombre","64","60-64","60 y más","60 - 64","Ignorado","Mayor","Cuatrimoto","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,21,"11","06:00 a 11:59","Mañana","Febrero","Domingo","Escuintla","Masagua","Ignorada","Ignorada","Hombre","31","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,21,"22","18:00 a 23:59","Noche","Febrero","Domingo","Escuintla","Palín","Ignorada","Ignorada","Hombre","40","40-44","40-44","40 - 44","Ebrio","Mayor","Automóvil","Plymouth","Gris","Ignorado","Ignorado","Colision","2021"
2021,21,"22","18:00 a 23:59","Noche","Febrero","Domingo","Escuintla","Palín","Ignorada","Ignorada","Mujer","37","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Freedom","Negro","Ignorado","Ignorado","Colision","2021"
2021,21,"17","12:00 a 17:59","Tarde","Febrero","Domingo","Santa Rosa","Barberena","Ignorada","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ebrio","Mayor","Motocicleta","AHM","Rojo","Ignorado","Ignorado","Colision","2021"
2021,21,"17","12:00 a 17:59","Tarde","Febrero","Domingo","Santa Rosa","Barberena","Ignorada","Ignorada","Hombre","13","Menor de 15","Menor de 15","10 - 14","No Ebrio","Menor","Motocicleta","Honda","Blanco","Ignorado","Ignorado","Colision","2021"
2021,21,"10","06:00 a 11:59","Mañana","Febrero","Domingo","Retalhuleu","Retalhuleu","4","Ignorada","Hombre","48","45-49","45-49","45 - 49","No Ebrio","Mayor","Pick up","Toyota","Rojo","Ignorado","Ignorado","Colision","2021"
2021,21,"10","06:00 a 11:59","Mañana","Febrero","Domingo","Retalhuleu","Retalhuleu","4","Ignorada","Hombre","19","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Suzuki","Rojo","Ignorado","Ignorado","Colision","2021"
2021,22,"20","18:00 a 23:59","Noche","Febrero","Lunes","Guatemala","Guatemala ","1","1","Hombre","43","40-44","40-44","40 - 44","Ebrio","Mayor","Automóvil","Chevrolet","Rojo","2015","2010-2019","Colision","2021"
2021,22,"20","18:00 a 23:59","Noche","Febrero","Lunes","Guatemala","Guatemala ","1","1","Hombre","37","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Honda","Rojo","2019","2010-2019","Colision","2021"
2021,22,"20","18:00 a 23:59","Noche","Febrero","Lunes","Guatemala","Guatemala ","11","11","Hombre","34","30-34","30-34","30 - 34","No Ebrio","Mayor","Camión","Hino","Blanco","2010","2010-2019","Colision","2021"
2021,22,"20","18:00 a 23:59","Noche","Febrero","Lunes","Guatemala","Guatemala ","11","11","Hombre","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Serpento","Anaranjado","2015","2010-2019","Colision","2021"
2021,22,"3","00:00 a 05:59","Mañana","Febrero","Lunes","Guatemala","Guatemala ","12","12","Hombre","43","40-44","40-44","40 - 44","Ignorado","Mayor","Cabezal","Freightliner","Rojo","1998","1990-1999","Colision","2021"
2021,22,"3","00:00 a 05:59","Mañana","Febrero","Lunes","Guatemala","Guatemala ","12","12","Hombre","54","50-54","50-54","50 - 54","Ignorado","Mayor","Automóvil","Kia","Gris","2001","2000-2009","Colision","2021"
2021,22,"9","06:00 a 11:59","Mañana","Febrero","Lunes","Guatemala","Amatitlán","Ignorada","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2021"
2021,22,"9","06:00 a 11:59","Mañana","Febrero","Lunes","Guatemala","Amatitlán","Ignorada","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Colision","2021"
2021,22,"16","12:00 a 17:59","Tarde","Febrero","Lunes","Guatemala","Villa Nueva","4","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Camión","Kia","Blanco","Ignorado","Ignorado","Colision","2021"
2021,22,"16","12:00 a 17:59","Tarde","Febrero","Lunes","Guatemala","Villa Nueva","4","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Colision","2021"
2021,22,"15","12:00 a 17:59","Tarde","Febrero","Lunes","Guatemala","Mixco","10","Ignorada","Hombre","39","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Derrape","2021"
2021,22,"23","18:00 a 23:59","Noche","Febrero","Lunes","Guatemala","Mixco","3","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","TVS Apache","Gris","Ignorado","Ignorado","Derrape","2021"
2021,22,"9","06:00 a 11:59","Mañana","Febrero","Lunes","Jutiapa","El Progreso","Ignorada","Ignorada","Hombre","57","55-59","55-59","55 - 59","Ignorado","Mayor","Motocicleta","Bajaj","Rojo","2009","2000-2009","Colision","2021"
2021,22,"9","06:00 a 11:59","Mañana","Febrero","Lunes","Jutiapa","El Progreso","Ignorada","Ignorada","Hombre","52","50-54","50-54","50 - 54","Ignorado","Mayor","Microbús","Toyota","Azul","2020","2020-2029","Colision","2021"
2021,22,"15","12:00 a 17:59","Tarde","Febrero","Lunes","Jutiapa","Moyuta","Ignorada","Ignorada","Hombre","20","20-24","20-24","20 - 24","Ignorado","Mayor","Pick up","Nissan","Blanco","Ignorado","Ignorado","Colision","2021"
2021,22,"15","12:00 a 17:59","Tarde","Febrero","Lunes","Jutiapa","Moyuta","Ignorada","Ignorada","Hombre","18","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Yamaha","Azul","Ignorado","Ignorado","Colision","2021"
2021,22,"19","18:00 a 23:59","Noche","Febrero","Lunes","Santa Rosa","Barberena","Ignorada","Ignorada","Hombre","34","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Embarranco","2021"
2021,22,"10","06:00 a 11:59","Mañana","Febrero","Lunes","Suchitepéquez","Mazatenango","Ignorada","Ignorada","Ignorado","Ignorada","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Cabezal","Ford","Blanco","Ignorado","Ignorado","Colision","2021"
