dia_ocu,dia_sem_ocu,hora_ocu,mes_ocu,depto_ocu,zona_ocu,sexo_pil,edad_pil,mayor_menor,estado_pil,tipo_vehi,marca_vehi,causa_acc,year
12,Miércoles,20,Febrero,Totonicapán,Ignorado,Hombre,39,Mayor,Ignorado,Microbus,Mitsubishi,Atropello,2014
12,Miércoles,12,Febrero,Totonicapán,Ignorado,Hombre,26,Mayor,Ignorado,Automóvil,Mazda,Atropello,2014
13,Jueves,15,Febrero,Guatemala,17,Hombre,36,Mayor,Ignorado,Microbus,Toyota,Atropello,2014
14,Viernes,19,Febrero,Retalhuleu,Ignorado,Hombre,60,Mayor,Ignorado,Camioneta,Toyota,Atropello,2014
14,Viernes,15,Febrero,Totonicapán,Ignorado,Hombre,55,Mayor,Ignorado,Pick up,Toyota,Atropello,2014
14,Viernes,17,Febrero,Alta Verapaz,Ignorado,Hombre,29,Mayor,Ignorado,Camión,Toyota,Atropello,2014
14,Viernes,17,Febrero,Alta Verapaz,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Bajaj,Atropello,2014
14,Viernes,17,Febrero,Suchitepéquez,Ignorado,Hombre,53,Mayor,Ignorado,Automóvil,Gmc,Atropello,2014
14,Viernes,17,Febrero,Guatemala,1,Hombre,53,Mayor,Ignorado,Automóvil,Gmc,Atropello,2014
14,Viernes,19,Febrero,Quiche,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
14,Viernes,22,Febrero,Guatemala,19,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
14,Viernes,22,Febrero,Quiche,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
14,Viernes,14,Febrero,Guatemala,9,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
14,Viernes,12,Febrero,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Pick up,Ignorado,Atropello,2014
14,Viernes,18,Febrero,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Pick up,Ignorado,Atropello,2014
14,Viernes,19,Febrero,Zacapa,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
15,Sábado,23,Febrero,Guatemala,21,Hombre,19,Mayor,Ignorado,Motocicleta,Ignorado,Atropello,2014
15,Sábado,5,Febrero,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
15,Sábado,19,Febrero,Totonicapán,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
15,Sábado,20,Febrero,Izabal,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
15,Sábado,20,Febrero,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
15,Sábado,20,Febrero,Guatemala,7,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
15,Sábado,20,Febrero,Guatemala,Ignorado,Hombre,24,Mayor,Ignorado,Automóvil,Toyota,Atropello,2014
15,Sábado,20,Febrero,Guatemala,7,Hombre,17,Menor,Ignorado,Motocicleta,Suzuki,Atropello,2014
15,Sábado,22,Febrero,Zacapa,Ignorado,Hombre,21,Mayor,Ignorado,Motocicleta,Suzuki,Atropello,2014
15,Sábado,15,Febrero,Suchitepéquez,Ignorado,Hombre,35,Mayor,Ignorado,Pick up,Seat,Atropello,2014
15,Sábado,6,Febrero,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
16,Domingo,20,Febrero,Izabal,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
16,Domingo,22,Febrero,Suchitepéquez,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
16,Domingo,20,Febrero,El Progreso,Ignorado,Hombre,48,Mayor,Ignorado,Camioneta,Toyota,Atropello,2014
16,Domingo,1,Febrero,Santa rosa,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Pick up,Toyota,Atropello,2014
16,Domingo,1,Febrero,Guatemala,1,Hombre,23,Mayor,Ignorado,Automóvil,Mitsubishi,Atropello,2014
16,Domingo,13,Febrero,Huehuetenango,Ignorado,Hombre,30,Mayor,Ignorado,Pick up,Toyota,Atropello,2014
16,Domingo,19,Febrero,Peten,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Pick up,Ignorado,Atropello,2014
16,Domingo,2,Febrero,Sacatepéquez,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Pick up,Ignorado,Atropello,2014
16,Domingo,22,Febrero,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Pick up,Ignorado,Atropello,2014
17,Lunes,20,Febrero,Guatemala,1,Hombre,47,Mayor,Ignorado,Camioneta,Mitsubishi,Atropello,2014
17,Lunes,13,Febrero,Guatemala,6,Hombre,20,Mayor,Ignorado,Motocicleta,Ignorado,Atropello,2014
17,Lunes,10,Febrero,Guatemala,5,Hombre,Ignorado,Mayor,Ignorado,Bus urbano,Mercedes Benz,Atropello,2014
17,Lunes,16,Febrero,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Cabezal,Ignorado,Atropello,2014
17,Lunes,7,Febrero,Guatemala,6,Hombre,19,Mayor,Ignorado,Motocicleta,Italica,Atropello,2014
17,Lunes,13,Febrero,Santa rosa,Ignorado,Hombre,30,Mayor,Ignorado,Camión,Isuzu,Atropello,2014
18,Martes,15,Febrero,Guatemala,18,Mujer,24,Mayor,Ignorado,Automóvil,Mazda,Atropello,2014
18,Martes,13,Febrero,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Bus urbano,Chevrolet,Atropello,2014
18,Martes,19,Febrero,Guatemala,6,Mujer,24,Mayor,Ignorado,Automóvil,Acura,Atropello,2014
18,Martes,21,Febrero,Huehuetenango,3,Hombre,25,Mayor,Ignorado,Motocicleta,Freedom,Atropello,2014
18,Martes,21,Febrero,Huehuetenango,Ignorado,Hombre,26,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
18,Martes,23,Febrero,Escuintla,1,Hombre,33,Mayor,Ignorado,Motocicleta,Suzuki,Atropello,2014
18,Martes,12,Febrero,Sacatepéquez,Ignorado,Mujer,25,Mayor,Ignorado,Motocicleta,Honda,Atropello,2014
19,Miércoles,18,Febrero,San Marcos,Ignorado,Hombre,39,Mayor,Ignorado,Cabezal,Ignorado,Atropello,2014
19,Miércoles,15,Febrero,Alta Verapaz,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Bajaj,Atropello,2014
20,Jueves,13,Febrero,Guatemala,12,Hombre,48,Mayor,Ignorado,Bus urbano,Ignorado,Atropello,2014
20,Jueves,11,Febrero,Guatemala,11,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
20,Jueves,20,Febrero,Guatemala,7,Hombre,21,Mayor,Ignorado,Automóvil,Toyota,Atropello,2014
20,Jueves,8,Febrero,Quetzaltenango,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
20,Jueves,13,Febrero,Huehuetenango,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
21,Viernes,10,Febrero,Chimaltenango,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
21,Viernes,21,Febrero,Sacatepéquez,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
21,Viernes,21,Febrero,Jutiapa,Ignorado,Hombre,24,Mayor,Ignorado,Pick up,Toyota,Atropello,2014
21,Viernes,17,Febrero,Guatemala,5,Hombre,30,Mayor,Ignorado,Pick up,Seat,Atropello,2014
21,Viernes,21,Febrero,El Progreso,Ignorado,Hombre,15,Menor,Ignorado,Motocicleta,Ignorado,Atropello,2014
21,Viernes,21,Febrero,Sacatepéquez,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Toyota,Atropello,2014
22,Sábado,11,Febrero,Guatemala,3,Hombre,51,Mayor,Ignorado,Automóvil,Hyundai,Atropello,2014
22,Sábado,6,Febrero,Guatemala,7,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
22,Sábado,18,Febrero,Chiquimula,Ignorado,Hombre,22,Mayor,Ignorado,Ignorado,Honda,Atropello,2014
23,Domingo,18,Febrero,Guatemala,Ignorado,Hombre,23,Mayor,Ignorado,Automóvil,Honda,Atropello,2014
23,Domingo,1,Febrero,Guatemala,7,Hombre,32,Mayor,Ignorado,Motocicleta,Bajaj,Atropello,2014
23,Domingo,4,Febrero,Guatemala,7,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
23,Domingo,13,Febrero,Alta Verapaz,Ignorado,Hombre,65,Mayor,Ignorado,Pick up,Toyota,Atropello,2014
23,Domingo,21,Febrero,Baja Verapaz,Ignorado,Hombre,23,Mayor,Ignorado,Pick up,Toyota,Atropello,2014
23,Domingo,12,Febrero,Sacatepéquez,Ignorado,Hombre,40,Mayor,Ignorado,Bus urbano,Ignorado,Atropello,2014
23,Domingo,0,Febrero,Guatemala,7,Hombre,43,Mayor,Ignorado,Moto taxi,Ignorado,Atropello,2014
24,Lunes,9,Febrero,Guatemala,19,Hombre,32,Mayor,Ignorado,Motocicleta,Serpento,Atropello,2014
24,Lunes,20,Febrero,Guatemala,7,Hombre,33,Mayor,Ignorado,Motocicleta,Suzuki,Atropello,2014
24,Lunes,20,Febrero,Guatemala,7,Ignorado,Ignorado,Mayor,Ignorado,Motocicleta,Bajaj,Atropello,2014
24,Lunes,7,Febrero,Guatemala,7,Hombre,50,Mayor,Ignorado,Motocicleta,Ignorado,Atropello,2014
24,Lunes,11,Febrero,Jutiapa,Ignorado,Hombre,18,Mayor,Ignorado,Motocicleta,Honda,Atropello,2014
24,Lunes,11,Febrero,Guatemala,Ignorado,Hombre,47,Mayor,Ignorado,Camioneta,Chevrolet,Atropello,2014
24,Lunes,14,Febrero,Sololá,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Bus extraurbano,Ignorado,Atropello,2014
24,Lunes,20,Febrero,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
24,Lunes,12,Febrero,Chiquimula,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
25,Martes,19,Febrero,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
25,Martes,19,Febrero,Guatemala,1,Hombre,39,Mayor,Ignorado,Motocicleta,Bajaj,Atropello,2014
25,Martes,21,Febrero,Guatemala,7,Hombre,29,Mayor,Ignorado,Bus urbano,Mercedes Benz,Atropello,2014
25,Martes,12,Febrero,Escuintla,Ignorado,Hombre,68,Mayor,Ignorado,Bus urbano,Internacional,Atropello,2014
25,Martes,18,Febrero,Suchitepéquez,Ignorado,Hombre,30,Mayor,Ignorado,Camión,Mitsubishi,Atropello,2014
25,Martes,10,Febrero,Sololá,Ignorado,Hombre,30,Mayor,Ignorado,Moto taxi,Ignorado,Atropello,2014
25,Martes,10,Febrero,Izabal,Ignorado,Hombre,30,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
25,Martes,12,Febrero,Chimaltenango,Ignorado,Hombre,19,Mayor,Ignorado,Motocicleta,Jialing,Atropello,2014
25,Martes,0,Febrero,Sacatepéquez,Ignorado,Hombre,48,Mayor,Ignorado,Pick up,Toyota,Atropello,2014
26,Miércoles,14,Febrero,Sololá,Ignorado,Hombre,56,Mayor,Ignorado,Camioneta,Toyota,Atropello,2014
26,Miércoles,17,Febrero,Guatemala,10,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Ignorado,Atropello,2014
27,Jueves,14,Febrero,Guatemala,3,Hombre,25,Mayor,Ignorado,Camión,Mercedes Benz,Atropello,2014
27,Jueves,3,Febrero,Zacapa,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
27,Jueves,21,Febrero,El Progreso,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
27,Jueves,18,Febrero,Chimaltenango,Ignorado,Hombre,31,Mayor,Ignorado,Pick up,Toyota,Atropello,2014
28,Viernes,3,Febrero,Guatemala,10,Hombre,37,Mayor,Ignorado,Automóvil,Subaru,Atropello,2014
28,Viernes,21,Febrero,Guatemala,11,Hombre,25,Mayor,Ignorado,Bus urbano,Mercedes Benz,Atropello,2014
28,Viernes,21,Febrero,Guatemala,11,Hombre,28,Mayor,Ignorado,Bus urbano,Mercedes Benz,Atropello,2014
28,Viernes,22,Febrero,Guatemala,12,Hombre,29,Mayor,Ignorado,Motocicleta,Ignorado,Atropello,2014
28,Viernes,3,Febrero,Zacapa,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
28,Viernes,9,Febrero,Chimaltenango,Ignorado,Hombre,40,Mayor,Ignorado,Pick up,Toyota,Atropello,2014
1,Sábado,22,Marzo,Guatemala,8,Hombre,18,Mayor,Ignorado,Automóvil,Honda,Atropello,2014
1,Sábado,17,Marzo,Guatemala,7,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Hino,Atropello,2014
1,Sábado,19,Marzo,Guatemala,12,Hombre,28,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
1,Sábado,0,Marzo,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
1,Sábado,2,Marzo,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
1,Sábado,2,Marzo,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
1,Sábado,12,Marzo,Guatemala,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
2,Domingo,11,Marzo,Escuintla,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
2,Domingo,14,Marzo,Quetzaltenango,Ignorado,Hombre,29,Mayor,Ignorado,Cabezal,Freightliner,Atropello,2014
2,Domingo,12,Marzo,Baja Verapaz,Ignorado,Hombre,48,Mayor,Ignorado,Microbus,Ignorado,Atropello,2014
2,Domingo,18,Marzo,Quiche,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Bus urbano,Ignorado,Atropello,2014
2,Domingo,22,Marzo,Chimaltenango,Ignorado,Hombre,29,Mayor,Ignorado,Motocicleta,Ignorado,Atropello,2014
2,Domingo,21,Marzo,Escuintla,Ignorado,Hombre,34,Mayor,Ignorado,Motocicleta,Honda,Atropello,2014
3,Lunes,15,Marzo,Guatemala,7,Hombre,Ignorado,Mayor,Ignorado,Automóvil,Honda,Atropello,2014
3,Lunes,13,Marzo,Guatemala,12,Hombre,31,Mayor,Ignorado,Camión,Hyundai,Atropello,2014
3,Lunes,21,Marzo,Guatemala,6,Hombre,20,Mayor,Ignorado,Motocicleta,Italica,Atropello,2014
4,Martes,15,Marzo,Guatemala,3,Hombre,Ignorado,Ignorado,Ignorado,Automóvil,Ignorado,Atropello,2014
4,Martes,15,Marzo,Suchitepéquez,Ignorado,Hombre,15,Menor,Ignorado,Camión,Ford,Atropello,2014
4,Martes,20,Marzo,Peten,Ignorado,Mujer,22,Mayor,Ignorado,Motocicleta,Suzuki,Atropello,2014
5,Miércoles,13,Marzo,Guatemala,8,Hombre,20,Mayor,Ignorado,Motocicleta,Suzuki,Atropello,2014
5,Miércoles,18,Marzo,Guatemala,18,Hombre,23,Mayor,Normal,Motocicleta,Italica,Atropello,2014
5,Miércoles,10,Marzo,Jutiapa,Ignorado,Hombre,21,Mayor,Ignorado,Motocicleta,Suzuki,Atropello,2014
5,Miércoles,22,Marzo,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
5,Miércoles,6,Marzo,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
5,Miércoles,19,Marzo,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
5,Miércoles,19,Marzo,Huehuetenango,5,Hombre,22,Mayor,Normal,Pick up,Mitsubishi,Atropello,2014
5,Miércoles,15,Marzo,Huehuetenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
5,Miércoles,16,Marzo,Alta Verapaz,Ignorado,Hombre,23,Mayor,Normal,Motocicleta,Serpento,Atropello,2014
5,Miércoles,16,Marzo,Izabal,Ignorado,Hombre,14,Menor,Normal,Motocicleta,Suzuki,Atropello,2014
5,Miércoles,17,Marzo,Peten,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Ignorado,Atropello,2014
5,Miércoles,16,Marzo,Quiche,Ignorado,Hombre,29,Mayor,Ignorado,Pick up,Toyota,Atropello,2014
5,Miércoles,17,Marzo,Sacatepéquez,Ignorado,Hombre,21,Mayor,Ignorado,Camión,Ignorado,Atropello,2014
6,Jueves,10,Marzo,Guatemala,17,Hombre,28,Mayor,Ignorado,Microbus,Toyota,Atropello,2014
6,Jueves,12,Marzo,Guatemala,7,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
6,Jueves,20,Marzo,Escuintla,Ignorado,Hombre,29,Mayor,Normal,Pick up,Toyota,Atropello,2014
6,Jueves,15,Marzo,Alta Verapaz,Ignorado,Hombre,21,Mayor,Ignorado,Motocicleta,Bajaj,Atropello,2014
6,Jueves,12,Marzo,Quiche,5,Hombre,35,Mayor,Ebrio,Microbus,Hyundai,Atropello,2014
6,Jueves,20,Marzo,Chimaltenango,4,Hombre,27,Mayor,Normal,Motocicleta,Bajaj,Atropello,2014
6,Jueves,0,Marzo,Chimaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Atropello,2014
6,Jueves,7,Marzo,Chimaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Ignorado,Atropello,2014
7,Viernes,23,Marzo,Guatemala,1,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
7,Viernes,20,Marzo,Guatemala,18,Hombre,34,Mayor,Normal,Automóvil,Volsk waguen,Atropello,2014
7,Viernes,22,Marzo,Guatemala,18,Hombre,35,Mayor,Ebrio,Pick up,Toyota,Atropello,2014
7,Viernes,20,Marzo,Santa rosa,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Ignorado,Atropello,2014
7,Viernes,18,Marzo,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Atropello,2014
7,Viernes,17,Marzo,San Marcos,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Pick up,Ignorado,Atropello,2014
7,Viernes,22,Marzo,Chimaltenango,1,Hombre,35,Mayor,Ignorado,Motocicleta,Italica,Atropello,2014
7,Viernes,15,Marzo,Chimaltenango,Ignorado,Hombre,35,Mayor,Normal,Automóvil,Mazda,Atropello,2014
8,Sábado,2,Marzo,Guatemala,3,Mujer,21,Mayor,Ebrio,Automóvil,Volsk waguen,Atropello,2014
8,Sábado,19,Marzo,Guatemala,12,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
8,Sábado,19,Marzo,Guatemala,12,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
8,Sábado,10,Marzo,Guatemala,7,Hombre,41,Mayor,Ignorado,Bus urbano,Ignorado,Atropello,2014
8,Sábado,12,Marzo,Quiche,Ignorado,Hombre,34,Mayor,Normal,Microbus,Toyota,Atropello,2014
8,Sábado,20,Marzo,Sololá,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
9,Domingo,19,Marzo,Guatemala,5,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Sniper,Atropello,2014
9,Domingo,7,Marzo,Guatemala,7,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
9,Domingo,15,Marzo,Chiquimula,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Suzuki,Atropello,2014
9,Domingo,19,Marzo,Santa rosa,Ignorado,Hombre,43,Mayor,Ignorado,Motocicleta,Italica,Atropello,2014
9,Domingo,0,Marzo,Alta Verapaz,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Mazda,Atropello,2014
9,Domingo,19,Marzo,Peten,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Honda,Atropello,2014
9,Domingo,22,Marzo,Peten,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Ignorado,Atropello,2014
10,Lunes,19,Marzo,Guatemala,12,Hombre,21,Mayor,Ignorado,Bus urbano,Blue bird,Atropello,2014
10,Lunes,20,Marzo,Alta Verapaz,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
10,Lunes,10,Marzo,Chimaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
11,Martes,21,Marzo,Guatemala,8,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
11,Martes,18,Marzo,Guatemala,7,Mujer,17,Menor,Ignorado,Automóvil,Honda,Atropello,2014
11,Martes,19,Marzo,Chiquimula,Ignorado,Hombre,25,Mayor,Ignorado,Pick up,Toyota,Atropello,2014
11,Martes,15,Marzo,Suchitepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
11,Martes,17,Marzo,Suchitepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
12,Miércoles,15,Marzo,Santa rosa,Ignorado,Mujer,27,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
12,Miércoles,10,Marzo,Quetzaltenango,Ignorado,Hombre,54,Mayor,Ignorado,Camioneta,Hyundai,Atropello,2014
12,Miércoles,14,Marzo,Baja Verapaz,Ignorado,Hombre,43,Mayor,Ignorado,Motocicleta,Suzuki,Atropello,2014
12,Miércoles,17,Marzo,Izabal,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
13,Jueves,17,Marzo,Guatemala,Ignorado,Hombre,30,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
13,Jueves,21,Marzo,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
14,Viernes,23,Marzo,Guatemala,8,Hombre,49,Mayor,Ignorado,Bus urbano,Ignorado,Atropello,2014
14,Viernes,18,Marzo,Guatemala,18,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
14,Viernes,16,Marzo,Guatemala,11,Hombre,53,Mayor,Ignorado,Automóvil,Ford,Atropello,2014
14,Viernes,21,Marzo,Retalhuleu,Ignorado,Hombre,69,Mayor,Ebrio,Microbus,Toyota,Atropello,2014
14,Viernes,21,Marzo,Quetzaltenango,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
14,Viernes,9,Marzo,Sacatepéquez,Ignorado,Hombre,22,Mayor,Ignorado,Motocicleta,Italica,Atropello,2014
15,Sábado,7,Marzo,Guatemala,1,Hombre,75,Mayor,Ignorado,Automóvil,Mazda,Atropello,2014
15,Sábado,7,Marzo,Guatemala,1,Hombre,17,Menor,Ignorado,Automóvil,Toyota,Atropello,2014
15,Sábado,17,Marzo,Guatemala,1,Hombre,42,Mayor,Ignorado,Automóvil,Mitsubishi,Atropello,2014
15,Sábado,22,Marzo,Guatemala,7,Hombre,Ignorado,Mayor,Ebrio,Automóvil,Ignorado,Atropello,2014
15,Sábado,1,Marzo,Guatemala,5,Hombre,Ignorado,Mayor,Ignorado,Motocicleta,Ignorado,Atropello,2014
15,Sábado,18,Marzo,Guatemala,7,Hombre,28,Mayor,Ignorado,Bus extraurbano,Ignorado,Atropello,2014
15,Sábado,19,Marzo,Escuintla,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Bajaj,Atropello,2014
15,Sábado,22,Marzo,Santa rosa,Ignorado,Hombre,25,Mayor,Ebrio,Motocicleta,Bajaj,Atropello,2014
15,Sábado,7,Marzo,Suchitepéquez,Ignorado,Hombre,42,Mayor,Ignorado,Camión,Internacional,Atropello,2014
15,Sábado,20,Marzo,Quiche,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
15,Sábado,19,Marzo,Sacatepéquez,Ignorado,Hombre,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Atropello,2014
16,Domingo,20,Marzo,Guatemala,4,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
16,Domingo,2,Marzo,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Automóvil,Hyundai,Atropello,2014
16,Domingo,17,Marzo,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
16,Domingo,18,Marzo,Escuintla,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Microbus,Ignorado,Atropello,2014
16,Domingo,16,Marzo,Retalhuleu,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Ignorado,Atropello,2014
16,Domingo,15,Marzo,Alta Verapaz,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Moto taxi,Ignorado,Atropello,2014
16,Domingo,10,Marzo,Izabal,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
16,Domingo,21,Marzo,Izabal,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Atropello,2014
17,Lunes,20,Marzo,Guatemala,18,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Atropello,2014
17,Lunes,20,Marzo,Guatemala,6,Hombre,42,Mayor,Normal,Microbus,Ignorado,Atropello,2014
17,Lunes,19,Marzo,Baja Verapaz,Ignorado,Hombre,27,Mayor,Ignorado,Pick up,Toyota,Atropello,2014
17,Lunes,23,Marzo,Sololá,Ignorado,Hombre,24,Mayor,Ebrio,Motocicleta,Ignorado,Atropello,2014
17,Lunes,14,Marzo,Chimaltenango,Ignorado,Hombre,39,Mayor,Ignorado,Microbus,Toyota,Atropello,2014
19,Miércoles,9,Marzo,Guatemala,9,Hombre,61,Mayor,Ignorado,Camión,Hino,Atropello,2014
19,Miércoles,11,Marzo,Zacapa,Ignorado,Hombre,26,Mayor,Ignorado,Pick up,Isuzu,Atropello,2014
20,Jueves,22,Marzo,Guatemala,6,Hombre,34,Mayor,Ignorado,Motocicleta,Ignorado,Atropello,2014
20,Jueves,19,Marzo,Quetzaltenango,Ignorado,Hombre,34,Mayor,Ignorado,Bus urbano,Ignorado,Atropello,2014
20,Jueves,12,Marzo,Izabal,Ignorado,Hombre,20,Mayor,Ignorado,Motocicleta,Isuzu,Atropello,2014
21,Viernes,18,Marzo,Guatemala,11,Ignorado,Ignorado,Ignorado,Ignorado,Motocicleta,Ignorado,Atropello,2014
