"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"depto_ocu","mupio_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","year"
2019,4,"14","12:00 a 17:59","Tarde","Enero","Viernes","Guatemala","Guatemala ","12","Hombre","24","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Bajaj","Azul","Ignorado","Ignorado","Colision","2019"
2019,4,"20","18:00 a 23:59","Noche","Enero","Viernes","Guatemala","Guatemala ","12","Hombre","55","55-59","55-59","55 - 59","Ebrio","Mayor","Pick up","Toyota","Café","Ignorado","Ignorado","Colision","2019"
2019,4,"20","18:00 a 23:59","Noche","Enero","Viernes","Guatemala","Guatemala ","12","Hombre","22","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Haojue","Negro","Ignorado","Ignorado","Colision","2019"
2019,4,"20","18:00 a 23:59","Noche","Enero","Viernes","Guatemala","Guatemala ","12","Hombre","25","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Italika","Negro","Ignorado","Ignorado","Colision","2019"
2019,4,"20","18:00 a 23:59","Noche","Enero","Viernes","Guatemala","Guatemala ","12","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Colision","2019"
2019,4,"18","18:00 a 23:59","Noche","Enero","Viernes","Guatemala","Villa Canales","Ignorada","Hombre","24","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Suzuki","Azul","Ignorado","Ignorado","Colision","2019"
2019,4,"18","18:00 a 23:59","Noche","Enero","Viernes","Guatemala","Villa Canales","Ignorada","Hombre","41","40-44","40-44","40 - 44","No Ebrio","Mayor","Automóvil","Mitsubishi","Verde","Ignorado","Ignorado","Colision","2019"
2019,4,"13","12:00 a 17:59","Tarde","Enero","Viernes","Guatemala","San Juan Sacatepéquez","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Camión","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,4,"13","12:00 a 17:59","Tarde","Enero","Viernes","Guatemala","San Juan Sacatepéquez","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,4,"18","18:00 a 23:59","Noche","Enero","Viernes","Jutiapa","El Progreso","Ignorada","Hombre","53","50-54","50-54","50 - 54","Ignorado","Mayor","Camioneta","Honda","Azul","Ignorado","Ignorado","Colision","2019"
2019,4,"18","18:00 a 23:59","Noche","Enero","Viernes","Jutiapa","El Progreso","Ignorada","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Pick up","Toyota","Verde","Ignorado","Ignorado","Colision","2019"
2019,4,"10","06:00 a 11:59","Mañana","Enero","Viernes","Chiquimula","Ipala","Ignorada","Mujer","21","20-24","20-24","20 - 24","No Ebrio","Mayor","Ignorado","Toyota","Ignorado","Ignorado","Ignorado","Vuelco","2019"
2019,4,"10","06:00 a 11:59","Mañana","Enero","Viernes","Escuintla","Nueva Concepción","Ignorada","Hombre","26","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Toyota","Gris","Ignorado","Ignorado","Colision","2019"
2019,4,"10","06:00 a 11:59","Mañana","Enero","Viernes","Escuintla","Nueva Concepción","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","No Ebrio","Mayor","Motocicleta","TVS Apache","Rojo","Ignorado","Ignorado","Colision","2019"
2019,4,"18","18:00 a 23:59","Noche","Enero","Viernes","Escuintla","Escuintla","Ignorada","Hombre","39","35-39","35-39","35 - 39","Ignorado","Mayor","Bus urbano","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,4,"18","18:00 a 23:59","Noche","Enero","Viernes","Escuintla","Escuintla","Ignorada","Hombre","24","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Colision","2019"
2019,4,"20","18:00 a 23:59","Noche","Enero","Viernes","Suchitepéquez","San Gabriel ","Ignorada","Hombre","33","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,4,"20","18:00 a 23:59","Noche","Enero","Viernes","Suchitepéquez","San Gabriel ","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Motocicleta","Freedom","Negro","Ignorado","Ignorado","Colision","2019"
2019,4,"5","00:00 a 05:59","Mañana","Enero","Viernes","Retalhuleu","San Felipe Retalhuleu","Ignorada","Hombre","23","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Derrape","2019"
2019,4,"8","06:00 a 11:59","Mañana","Enero","Viernes","Quetzaltenango","El Palmar","Ignorada","Hombre","39","35-39","35-39","35 - 39","No Ebrio","Mayor","Pick up","Toyota","Verde","Ignorado","Ignorado","Choque","2019"
2019,4,"23","18:00 a 23:59","Noche","Enero","Viernes","San Marcos","San Marcos","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Bus urbano","Internacional","Azul","2003","2000-2009","Caida","2019"
2019,4,"16","12:00 a 17:59","Tarde","Enero","Viernes","Alta Verapaz","Cobán","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ebrio","Mayor","Jeep","Chevrolet","Verde","Ignorado","Ignorado","Colision","2019"
2019,4,"16","12:00 a 17:59","Tarde","Enero","Viernes","Alta Verapaz","Cobán","Ignorada","Hombre","28","25-29","25-29","25 - 29","No Ebrio","Mayor","Bus urbano","Kia","Verde","Ignorado","Ignorado","Colision","2019"
2019,4,"21","18:00 a 23:59","Noche","Enero","Viernes","Petén","San Francisco","Ignorada","Hombre","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Bus urbano","Toyota","Blanco","Ignorado","Ignorado","Colision","2019"
2019,4,"21","18:00 a 23:59","Noche","Enero","Viernes","Petén","San Francisco","Ignorada","Hombre","40","40-44","40-44","40 - 44","No Ebrio","Mayor","Motocicleta","Jialing","Rojo","2017","2010-2019","Colision","2019"
2019,4,"0","00:00 a 05:59","Mañana","Enero","Viernes","Sacatepéquez","Ciudad Vieja","Ignorada","Hombre","29","25-29","25-29","25 - 29","Ebrio","Mayor","Automóvil","Nissan","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,4,"0","00:00 a 05:59","Mañana","Enero","Viernes","Sacatepéquez","Ciudad Vieja","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","No Ebrio","Mayor","Cabezal","Internacional","Blanco","Ignorado","Ignorado","Colision","2019"
2019,5,"7","06:00 a 11:59","Mañana","Enero","Sabado","Guatemala","Guatemala ","1","Mujer","40","40-44","40-44","40 - 44","No Ebrio","Mayor","Automóvil","Volkswagen","Negro","2018","2010-2019","Colision","2019"
2019,5,"7","06:00 a 11:59","Mañana","Enero","Sabado","Guatemala","Guatemala ","1","Hombre","28","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Suzuki","Gris","2007","2000-2009","Colision","2019"
2019,5,"2","00:00 a 05:59","Mañana","Enero","Sabado","Guatemala","Guatemala ","5","Hombre","32","30-34","30-34","30 - 34","No Ebrio","Mayor","Automóvil","Hyundai","Blanco","2018","2010-2019","Colision","2019"
2019,5,"2","00:00 a 05:59","Mañana","Enero","Sabado","Guatemala","Guatemala ","5","Hombre","26","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Chevrolet","Azul","2012","2010-2019","Colision","2019"
2019,5,"11","06:00 a 11:59","Mañana","Enero","Sabado","Guatemala","Guatemala ","5","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Honda","Blanco","2007","2000-2009","Colision","2019"
2019,5,"11","06:00 a 11:59","Mañana","Enero","Sabado","Guatemala","Guatemala ","5","Hombre","34","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Italika","Negro","Ignorado","Ignorado","Colision","2019"
2019,5,"13","12:00 a 17:59","Tarde","Enero","Sabado","Guatemala","Guatemala ","13","Hombre","39","35-39","35-39","35 - 39","No Ebrio","Mayor","Automóvil","Toyota","Gris","2019","2010-2019","Colision","2019"
2019,5,"13","12:00 a 17:59","Tarde","Enero","Sabado","Guatemala","Guatemala ","13","Hombre","25","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Honda","Azul","2015","2010-2019","Colision","2019"
2019,5,"8","06:00 a 11:59","Mañana","Enero","Sabado","Guatemala","Amatitlán","Ignorada","Hombre","29","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Kia","Verde","Ignorado","Ignorado","Colision","2019"
2019,5,"8","06:00 a 11:59","Mañana","Enero","Sabado","Guatemala","Amatitlán","Ignorada","Hombre","30","30-34","30-34","30 - 34","No Ebrio","Mayor","Motocicleta","Bajaj","Amarillo","Ignorado","Ignorado","Colision","2019"
2019,5,"16","12:00 a 17:59","Tarde","Enero","Sabado","Guatemala","Villa Nueva","Ignorada","Hombre","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Automóvil","Ignorado","Blanco","Ignorado","Ignorado","Colision","2019"
2019,5,"16","12:00 a 17:59","Tarde","Enero","Sabado","Guatemala","Villa Nueva","Ignorada","Mujer","Ignorada","Ignorado","65-69","Ignorado","No Ebrio","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,5,"15","12:00 a 17:59","Tarde","Enero","Sabado","Guatemala","Mixco","Ignorada","Hombre","27","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colision","2019"
2019,5,"15","12:00 a 17:59","Tarde","Enero","Sabado","Guatemala","Mixco","Ignorada","Hombre","38","35-39","35-39","35 - 39","No Ebrio","Mayor","Bus urbano","Internacional","Verde","1986","1980-1989","Colision","2019"
2019,5,"21","18:00 a 23:59","Noche","Enero","Sabado","Guatemala","Mixco","Ignorada","Hombre","47","45-49","45-49","45 - 49","Ignorado","Mayor","Automóvil","Audi","Azul","Ignorado","Ignorado","Colision","2019"
2019,5,"21","18:00 a 23:59","Noche","Enero","Sabado","Guatemala","Mixco","Ignorada","Hombre","19","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","United Motors (UM)","Negro","2012","2010-2019","Colision","2019"
2019,5,"5","00:00 a 05:59","Mañana","Enero","Sabado","Escuintla","San José","Ignorada","Hombre","43","40-44","40-44","40 - 44","No Ebrio","Mayor","Motocicleta","Honda","Rojo","Ignorado","Ignorado","Colision","2019"
2019,5,"5","00:00 a 05:59","Mañana","Enero","Sabado","Escuintla","San José","Ignorada","Hombre","23","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Colision","2019"
2019,5,"23","18:00 a 23:59","Noche","Enero","Sabado","Santa Rosa","Cuilapa","Ignorada","Hombre","42","40-44","40-44","40 - 44","No Ebrio","Mayor","Pick up","Toyota","Blanco","2016","2010-2019","Colision","2019"
2019,5,"23","18:00 a 23:59","Noche","Enero","Sabado","Santa Rosa","Cuilapa","Ignorada","Hombre","32","30-34","30-34","30 - 34","No Ebrio","Mayor","Pick up","Nissan","Rojo","1990","1990-1999","Colision","2019"
2019,5,"20","18:00 a 23:59","Noche","Enero","Sabado","Suchitepéquez","Mazatenango","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,5,"20","18:00 a 23:59","Noche","Enero","Sabado","Suchitepéquez","Mazatenango","Ignorada","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Bajaj","Azul","Ignorado","Ignorado","Colision","2019"
2019,5,"18","18:00 a 23:59","Noche","Enero","Sabado","San Marcos","Tejutla","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Freedom","Negro","Ignorado","Ignorado","Colision","2019"
2019,5,"18","18:00 a 23:59","Noche","Enero","Sabado","San Marcos","Tejutla","Ignorada","Hombre","32","30-34","30-34","30 - 34","Ignorado","Mayor","Tractor","Ignorado","Gris","Ignorado","Ignorado","Colision","2019"
2019,5,"18","18:00 a 23:59","Noche","Enero","Sabado","Izabal","Puerto Barrios","Ignorada","Ignorado","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Ignorado","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,5,"18","18:00 a 23:59","Noche","Enero","Sabado","Izabal","Puerto Barrios","Ignorada","Hombre","25","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,5,"13","12:00 a 17:59","Tarde","Enero","Sabado","Izabal","Puerto Barrios","Ignorada","Hombre","16","15-19","15-19","15 - 19","Ignorado","Menor","Motocicleta","Bajaj","Negro","Ignorado","Ignorado","Derrape","2019"
2019,5,"21","18:00 a 23:59","Noche","Enero","Sabado","Petén","Poptún","Ignorada","Hombre","36","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Freedom","Rojo","Ignorado","Ignorado","Colision","2019"
2019,5,"21","18:00 a 23:59","Noche","Enero","Sabado","Petén","Poptún","Ignorada","Hombre","21","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Suzuki","Rojo","Ignorado","Ignorado","Colision","2019"
2019,6,"16","12:00 a 17:59","Tarde","Enero","Domingo","Chiquimula","Chiquimula","Ignorada","Hombre","39","35-39","35-39","35 - 39","Ignorado","Mayor","Automóvil","Mazda","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,6,"16","12:00 a 17:59","Tarde","Enero","Domingo","Chiquimula","Chiquimula","Ignorada","Hombre","18","15-19","15-19","15 - 19","Ignorado","Mayor","Motocicleta","Suzuki","Rojo","Ignorado","Ignorado","Colision","2019"
2019,6,"11","06:00 a 11:59","Mañana","Enero","Domingo","Guatemala","Guatemala ","5","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Kawasaki","Verde","Ignorado","Ignorado","Colision","2019"
2019,6,"11","06:00 a 11:59","Mañana","Enero","Domingo","Izabal","Puerto Barrios","Ignorada","Hombre","37","35-39","35-39","35 - 39","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Caida","2019"
2019,6,"21","18:00 a 23:59","Noche","Enero","Domingo","Guatemala","Guatemala ","12","Hombre","30","30-34","30-34","30 - 34","Ignorado","Mayor","Automóvil","Honda","Negro","Ignorado","Ignorado","Colision","2019"
2019,6,"21","18:00 a 23:59","Noche","Enero","Domingo","Guatemala","Guatemala ","12","Hombre","17","15-19","15-19","15 - 19","Ignorado","Menor","Automóvil","Honda","Blanco","Ignorado","Ignorado","Colision","2019"
2019,6,"16","12:00 a 17:59","Tarde","Enero","Domingo","Guatemala","Palencia","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Caida","2019"
2019,6,"22","18:00 a 23:59","Noche","Enero","Domingo","Guatemala","Guatemala ","6","Hombre","17","15-19","15-19","15 - 19","Ignorado","Menor","Bus urbano","Ignorado","Rojo","Ignorado","Ignorado","Colision","2019"
2019,6,"22","18:00 a 23:59","Noche","Enero","Domingo","Guatemala","Guatemala ","6","Mujer","22","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Italika","Rojo","Ignorado","Ignorado","Colision","2019"
2019,6,"19","18:00 a 23:59","Noche","Enero","Domingo","Guatemala","Guatemala ","6","Mujer","55","55-59","55-59","55 - 59","Ignorado","Mayor","Automóvil","Ignorado","Ignorado","Ignorado","Ignorado","Choque","2019"
2019,6,"20","18:00 a 23:59","Noche","Enero","Domingo","Chimaltenango","Zaragoza","Ignorada","Mujer","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Choque","2019"
2019,7,"15","12:00 a 17:59","Tarde","Enero","Lunes","Chimaltenango","Zaragoza","Ignorada","Hombre","41","40-44","40-44","40 - 44","Ignorado","Mayor","Bus urbano","Internacional","Blanco","1994","1990-1999","Colision","2019"
2019,7,"15","12:00 a 17:59","Tarde","Enero","Lunes","Chimaltenango","Zaragoza","Ignorada","Hombre","26","25-29","25-29","25 - 29","Ignorado","Mayor","Camión","Isuzu","Blanco","1995","1990-1999","Colision","2019"
2019,7,"3","00:00 a 05:59","Mañana","Enero","Lunes","Sacatepéquez","San Bartolomé Milpas Altas","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Motocicleta","Ignorado","Azul","Ignorado","Ignorado","Choque","2019"
2019,7,"21","18:00 a 23:59","Noche","Enero","Lunes","Retalhuleu","Retalhuleu","Ignorada","Hombre","36","35-39","35-39","35 - 39","Ignorado","Mayor","Pick up","Mazda","Beige","Ignorado","Ignorado","Colision","2019"
2019,7,"21","18:00 a 23:59","Noche","Enero","Lunes","Retalhuleu","Retalhuleu","Ignorada","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Honda","Negro","Ignorado","Ignorado","Colision","2019"
2019,8,"18","18:00 a 23:59","Noche","Enero","Martes","Escuintla","Santa Lucía Cotzumalguapa","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Honda","Blanco","2015","2010-2019","Caida","2019"
2019,8,"19","18:00 a 23:59","Noche","Enero","Martes","Suchitepéquez","Río Bravo","Ignorada","Hombre","53","50-54","50-54","50 - 54","Ignorado","Mayor","Bus urbano","Ignorado","Rojo","Ignorado","Ignorado","Colision","2019"
2019,8,"19","18:00 a 23:59","Noche","Enero","Martes","Suchitepéquez","Río Bravo","Ignorada","Hombre","53","50-54","50-54","50 - 54","Ignorado","Mayor","Bus urbano","Ignorado","Beige","Ignorado","Ignorado","Colision","2019"
2019,8,"19","18:00 a 23:59","Noche","Enero","Martes","Suchitepéquez","Río Bravo","Ignorada","Hombre","Ignorada","Ignorado","65-69","Ignorado","Ignorado","Mayor","Bus urbano","Ignorado","Azul","Ignorado","Ignorado","Colision","2019"
2019,8,"8","06:00 a 11:59","Mañana","Enero","Martes","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","59","55-59","55-59","55 - 59","Ignorado","Mayor","Camioneta","Ignorado","Negro","Ignorado","Ignorado","Colision","2019"
2019,8,"8","06:00 a 11:59","Mañana","Enero","Martes","Quetzaltenango","Quetzaltenango","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Ignorado","Negro","Ignorado","Ignorado","Colision","2019"
2019,8,"16","12:00 a 17:59","Tarde","Enero","Martes","San Marcos","San Pablo","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Camioneta","Suzuki","Blanco","Ignorado","Ignorado","Colision","2019"
2019,8,"16","12:00 a 17:59","Tarde","Enero","Martes","San Marcos","San Pablo","Ignorada","Hombre","27","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Suzuki","Negro","Ignorado","Ignorado","Colision","2019"
2019,8,"0","00:00 a 05:59","Mañana","Enero","Martes","Guatemala","Guatemala ","13","Mujer","31","30-34","30-34","30 - 34","Ignorado","Mayor","Motocicleta","Honda","Amarillo","Ignorado","Ignorado","Colision","2019"
2019,8,"0","00:00 a 05:59","Mañana","Enero","Martes","Guatemala","Guatemala ","13","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Suzuki","Ignorado","Ignorado","Ignorado","Colision","2019"
2019,8,"17","12:00 a 17:59","Tarde","Enero","Martes","Guatemala","Guatemala ","7","Hombre","42","40-44","40-44","40 - 44","Ignorado","Mayor","Bus urbano","Ignorado","Rojo","Ignorado","Ignorado","Choque","2019"
2019,8,"21","18:00 a 23:59","Noche","Enero","Martes","Guatemala","Guatemala ","18","Hombre","28","25-29","25-29","25 - 29","Ignorado","Mayor","Motocicleta","Asia Hero","Blanco","Ignorado","Ignorado","Caida","2019"
2019,8,"17","12:00 a 17:59","Tarde","Enero","Martes","Chimaltenango","Chimaltenango","Ignorada","Hombre","43","40-44","40-44","40 - 44","Ignorado","Mayor","Automóvil","Mazda","Gris","2003","2000-2009","Colision","2019"
2019,8,"17","12:00 a 17:59","Tarde","Enero","Martes","Chimaltenango","Chimaltenango","Ignorada","Hombre","23","20-24","20-24","20 - 24","Ignorado","Mayor","Motocicleta","Italika","Negro","Ignorado","Ignorado","Colision","2019"
2019,8,"14","12:00 a 17:59","Tarde","Enero","Martes","Guatemala","Guatemala ","9","Hombre","22","20-24","20-24","20 - 24","No Ebrio","Mayor","Motocicleta","Bajaj","Negro","2015","2010-2019","Colision","2019"
2019,8,"14","12:00 a 17:59","Tarde","Enero","Martes","Guatemala","Guatemala ","9","Hombre","25","25-29","25-29","25 - 29","No Ebrio","Mayor","Motocicleta","Bajaj","Azul","Ignorado","Ignorado","Colision","2019"
