"año_ocu",dia_ocu,"hora_ocu","g_hora","g_hora_5","mes_ocu",dia_sem_ocu,"mupio_ocu","depto_ocu","zona_ocu","sexo_per","edad_per","g_edad_80ymás","g_edad_60ymás","edad_quinquenales","estado_con","mayor_menor","tipo_veh","marca_veh","color_veh","modelo_veh","g_modelo_veh","tipo_eve","year"
2017,3,"1","00:00 a 05:59","Mañana","Septiembre","Domingo","Guatemala","Guatemala","11","Hombre","36","35-39","35-39","35 - 39 ","Ignorado","Mayor","Motocicleta","Asia Hero","Negro","Ignorado","Ignorado","Colisión","2017"
2017,3,"1","00:00 a 05:59","Mañana","Septiembre","Domingo","Guatemala","Guatemala","11","Hombre","37","35-39","35-39","35 - 39 ","Ignorado","Mayor","Automóvil","Honda","Gris","2008","2000-2009","Colisión","2017"
2017,3,"3","00:00 a 05:59","Mañana","Septiembre","Domingo","Guatemala","Guatemala","12","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Motocicleta","Italika","Azul","2016","2010-2018","Choque","2017"
2017,3,"4","00:00 a 05:59","Mañana","Septiembre","Domingo","Petapa","Guatemala","Ignorada","Hombre","40","40-44","40-44","40 - 44 ","Ignorado","Mayor","Camioneta","Hyundai","Azul","Ignorado","Ignorado","Choque","2017"
2017,3,"18","18:00 a 23:59","Noche","Septiembre","Domingo","Sipacapa","San Marcos","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,3,"9","06:00 a 11:59","Mañana","Septiembre","Domingo","Huehuetenango","Huehuetenango","Ignorada","Hombre","37","35-39","35-39","35 - 39 ","No ebrio","Mayor","Automóvil","Mazda","Gris","Ignorado","Ignorado","Colisión","2017"
2017,3,"9","06:00 a 11:59","Mañana","Septiembre","Domingo","Huehuetenango","Huehuetenango","Ignorada","Hombre","37","35-39","35-39","35 - 39 ","No ebrio","Mayor","Motocicleta","Italika","Amarillo","Ignorado","Ignorado","Colisión","2017"
2017,3,"2","00:00 a 05:59","Mañana","Septiembre","Domingo","Raxruhá","Alta Verapaz","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Pick up","Toyota","Gris","1987","1980-1989","Colisión","2017"
2017,3,"2","00:00 a 05:59","Mañana","Septiembre","Domingo","Raxruhá","Alta Verapaz","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","Ebrio","Mayor","Motocicleta","Honda","Negro","2014","2010-2018","Colisión","2017"
2017,3,"6","06:00 a 11:59","Mañana","Septiembre","Domingo","Morales","Izabal","Ignorada","Hombre","31","30-34","30-34","30 - 34 ","Ignorado","Mayor","Microbús","Toyota","Azul","Ignorado","Ignorado","Colisión","2017"
2017,3,"6","06:00 a 11:59","Mañana","Septiembre","Domingo","Morales","Izabal","Ignorada","Hombre","40","40-44","40-44","40 - 44 ","Ignorado","Mayor","Cabezal","Freightliner","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,3,"18","18:00 a 23:59","Noche","Septiembre","Domingo","Jalapa","Jalapa","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Automóvil","Toyota","Negro","2008","2000-2009","Colisión","2017"
2017,3,"18","18:00 a 23:59","Noche","Septiembre","Domingo","Jalapa","Jalapa","Ignorada","Hombre","21","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Ignorado","Gris","Ignorado","Ignorado","Colisión","2017"
2017,3,"2","00:00 a 05:59","Mañana","Septiembre","Domingo","Chiquimula","Chiquimula","Ignorada","Hombre","28","25-29","25-29","25 - 29 ","Ignorado","Mayor","Automóvil","Mitsubishi","Amarillo","2000","2000-2009","Colisión","2017"
2017,3,"2","00:00 a 05:59","Mañana","Septiembre","Domingo","Chiquimula","Chiquimula","Ignorada","Hombre","55","55-59","55-59","55 - 59 ","Ignorado","Mayor","Pick up","Toyota","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,3,"22","18:00 a 23:59","Noche","Septiembre","Domingo","Santa Lucía Cotzumalguapa","Escuintla","Ignorada","Hombre","19","15-19","15-19","15 - 19 ","Ignorado","Mayor","Automóvil","Toyota","Verde","2000","2000-2009","Colisión","2017"
2017,3,"22","18:00 a 23:59","Noche","Septiembre","Domingo","Santa Lucía Cotzumalguapa","Escuintla","Ignorada","Hombre","28","25-29","25-29","25 - 29 ","Ignorado","Mayor","Cabezal","Freightliner","Verde","1997","1990-1999","Colisión","2017"
2017,3,"20","18:00 a 23:59","Noche","Septiembre","Domingo","Santa Cruz Verapaz","Alta Verapaz","Ignorada","Hombre","30","30-34","30-34","30 - 34 ","Ignorado","Mayor","Automóvil","Toyota","Gris","2003","2000-2009","Colisión","2017"
2017,3,"20","18:00 a 23:59","Noche","Septiembre","Domingo","Santa Cruz Verapaz","Alta Verapaz","Ignorada","Hombre","31","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Italika","Rojo","2003","2000-2009","Colisión","2017"
2017,3,"23","18:00 a 23:59","Noche","Septiembre","Domingo","Puerto Barrios","Izabal","Ignorada","Hombre","21","20-24","20-24","20 - 24 ","Ignorado","Mayor","Cabezal","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,3,"23","18:00 a 23:59","Noche","Septiembre","Domingo","Puerto Barrios","Izabal","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,3,"14","12:00 a 17:59","Tarde","Septiembre","Domingo","Escuintla","Escuintla","Ignorada","Hombre","16","15-19","15-19","15 - 19 ","Ignorado","Menor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Caída","2017"
2017,4,"22","18:00 a 23:59","Noche","Septiembre","Lunes","Usumatlán","Zacapa","Ignorada","Hombre","51","50-54","50-54","50 - 54 ","Ebrio","Mayor","Pick up","Toyota","Blanco","1989","1980-1989","Colisión","2017"
2017,4,"22","18:00 a 23:59","Noche","Septiembre","Lunes","Usumatlán","Zacapa","Ignorada","Hombre","65","65-69","60 y más","65 - 69 ","Ignorado","Mayor","Camioneta","Mitsubishi","Verde","Ignorado","Ignorado","Colisión","2017"
2017,4,"22","18:00 a 23:59","Noche","Septiembre","Lunes","Usumatlán","Zacapa","Ignorada","Hombre","28","25-29","25-29","25 - 29 ","Ignorado","Mayor","Automóvil","Honda","Celeste","Ignorado","Ignorado","Colisión","2017"
2017,4,"22","18:00 a 23:59","Noche","Septiembre","Lunes","Cuilapa","Santa Rosa","Ignorada","Hombre","36","35-39","35-39","35 - 39 ","Ebrio","Mayor","Pick up","Toyota","Beige","1987","1980-1989","Colisión","2017"
2017,4,"22","18:00 a 23:59","Noche","Septiembre","Lunes","Cuilapa","Santa Rosa","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","No ebrio","Mayor","Automóvil","Toyota","Gris","2001","2000-2009","Colisión","2017"
2017,4,"14","12:00 a 17:59","Tarde","Septiembre","Lunes","Barberena","Santa Rosa","Ignorada","Hombre","41","40-44","40-44","40 - 44 ","Ignorado","Mayor","Pick up","Chevrolet","Ignorado","1999","1990-1999","Colisión","2017"
2017,4,"14","12:00 a 17:59","Tarde","Septiembre","Lunes","Barberena","Santa Rosa","Ignorada","Mujer","33","30-34","30-34","30 - 34 ","Ignorado","Mayor","Automóvil","Honda","Negro","2010","2010-2018","Colisión","2017"
2017,4,"14","12:00 a 17:59","Tarde","Septiembre","Lunes","Panzós","Alta Verapaz","Ignorada","Hombre","19","15-19","15-19","15 - 19 ","Ignorado","Mayor","Motocicleta","Suzuki","Rojo","Ignorado","Ignorado","Choque","2017"
2017,4,"14","12:00 a 17:59","Tarde","Septiembre","Lunes","Nahualá","Sololá","Ignorada","Hombre","38","35-39","35-39","35 - 39 ","No ebrio","Mayor","Pick up","Hyundai","Blanco","2011","2010-2018","Colisión","2017"
2017,4,"14","12:00 a 17:59","Tarde","Septiembre","Lunes","Nahualá","Sololá","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Camioneta","Ignorado","Gris","2002","2000-2009","Colisión","2017"
2017,4,"20","18:00 a 23:59","Noche","Septiembre","Lunes","Chimaltenango","Chimaltenango","Ignorada","Hombre","56","55-59","55-59","55 - 59 ","Ebrio","Mayor","Motocicleta","Suzuki","Azul","Ignorado","Ignorado","Choque","2017"
2017,5,"12","12:00 a 17:59","Tarde","Septiembre","Martes","Jalapa","Jalapa","Ignorada","Hombre","31","30-34","30-34","30 - 34 ","No ebrio","Mayor","Camión","Hino","Blanco","1994","1990-1999","Colisión","2017"
2017,5,"12","12:00 a 17:59","Tarde","Septiembre","Martes","Jalapa","Jalapa","Ignorada","Mujer","42","40-44","40-44","40 - 44 ","No ebrio","Mayor","Motocicleta","Freedom","Rojo","2015","2010-2018","Colisión","2017"
2017,5,"12","12:00 a 17:59","Tarde","Septiembre","Martes","Escuintla","Escuintla","Ignorada","Hombre","26","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Ignorado","Rojo","2004","2000-2009","Colisión","2017"
2017,5,"12","12:00 a 17:59","Tarde","Septiembre","Martes","Escuintla","Escuintla","Ignorada","Mujer","35","35-39","35-39","35 - 39 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,5,"18","18:00 a 23:59","Noche","Septiembre","Martes","Escuintla","Escuintla","Ignorada","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Bajaj","Rojo","2016","2010-2018","Colisión","2017"
2017,5,"18","18:00 a 23:59","Noche","Septiembre","Martes","Escuintla","Escuintla","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Camioneta","Ignorado","Corinto","Ignorado","Ignorado","Colisión","2017"
2017,5,"10","06:00 a 11:59","Mañana","Septiembre","Martes","Santo Domingo Suchitepéquez","Suchitepéquez","Ignorada","Hombre","33","30-34","30-34","30 - 34 ","Ignorado","Mayor","Tractor","Ignorado","Azul","Ignorado","Ignorado","Colisión","2017"
2017,5,"10","06:00 a 11:59","Mañana","Septiembre","Martes","Santo Domingo Suchitepéquez","Suchitepéquez","Ignorada","Hombre","33","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Honda","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,5,"20","18:00 a 23:59","Noche","Septiembre","Martes","Cuyotenango","Suchitepéquez","Ignorada","Hombre","18","15-19","15-19","15 - 19 ","Ebrio","Mayor","Pick up","Toyota","Verde","1994","1990-1999","Colisión","2017"
2017,5,"20","18:00 a 23:59","Noche","Septiembre","Martes","Cuyotenango","Suchitepéquez","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","No ebrio","Mayor","Pick up","Mazda","Negro","1987","1980-1989","Colisión","2017"
2017,5,"20","18:00 a 23:59","Noche","Septiembre","Martes","Cuyotenango","Suchitepéquez","Ignorada","Hombre","23","20-24","20-24","20 - 24 ","No ebrio","Mayor","Motocicleta","Yumbo dakar","Azul","2012","2010-2018","Colisión","2017"
2017,5,"20","18:00 a 23:59","Noche","Septiembre","Martes","Cuyotenango","Suchitepéquez","Ignorada","Mujer","28","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Freedom","Negro","2014","2010-2018","Colisión","2017"
2017,5,"20","18:00 a 23:59","Noche","Septiembre","Martes","Catarina","San Marcos","Ignorada","Hombre","24","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,5,"20","18:00 a 23:59","Noche","Septiembre","Martes","Catarina","San Marcos","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Microbús","Toyota","Gris","Ignorado","Ignorado","Colisión","2017"
2017,5,"15","12:00 a 17:59","Tarde","Septiembre","Martes","Totonicapán","Totonicapán","Ignorada","Hombre","46","45-49","45-49","45 - 49 ","Ignorado","Mayor","Pick up","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,5,"15","12:00 a 17:59","Tarde","Septiembre","Martes","Totonicapán","Totonicapán","Ignorada","Hombre","35","35-39","35-39","35 - 39 ","Ignorado","Mayor","Motocicleta","Italika","Anaranjado","Ignorado","Ignorado","Colisión","2017"
2017,5,"8","06:00 a 11:59","Mañana","Septiembre","Martes","Tactic","Alta Verapaz","Ignorada","Hombre","45","45-49","45-49","45 - 49 ","No ebrio","Mayor","Camión","Internacional","Blanco","2000","2000-2009","Colisión","2017"
2017,5,"8","06:00 a 11:59","Mañana","Septiembre","Martes","Tactic","Alta Verapaz","Ignorada","Hombre","19","15-19","15-19","15 - 19 ","Ignorado","Mayor","Bicicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,5,"1","00:00 a 05:59","Mañana","Septiembre","Martes","San Pedro Carchá","Alta Verapaz","Ignorada","Hombre","40","40-44","40-44","40 - 44 ","Ignorado","Mayor","Bicicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,5,"1","00:00 a 05:59","Mañana","Septiembre","Martes","San Pedro Carchá","Alta Verapaz","Ignorada","Hombre","40","40-44","40-44","40 - 44 ","Ignorado","Mayor","Pick up","Toyota","Verde","Ignorado","Ignorado","Colisión","2017"
2017,5,"7","06:00 a 11:59","Mañana","Septiembre","Martes","Purulhá","Baja Verapaz","Ignorada","Hombre","16","15-19","15-19","15 - 19 ","Ignorado","Menor","Motocicleta","Ignorado","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,5,"7","06:00 a 11:59","Mañana","Septiembre","Martes","Purulhá","Baja Verapaz","Ignorada","Mujer","32","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Suzuki","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,5,"14","12:00 a 17:59","Tarde","Septiembre","Martes","San Cristóbal Acasaguastlán","El Progreso","Ignorada","Hombre","51","50-54","50-54","50 - 54 ","No ebrio","Mayor","Automóvil","Chevrolet","Gris","2007","2000-2009","Colisión","2017"
2017,5,"14","12:00 a 17:59","Tarde","Septiembre","Martes","San Cristóbal Acasaguastlán","El Progreso","Ignorada","Hombre","33","30-34","30-34","30 - 34 ","No ebrio","Mayor","Camioneta","Ignorado","Gris","2005","2000-2009","Colisión","2017"
2017,5,"13","12:00 a 17:59","Tarde","Septiembre","Martes","San Cristóbal Acasaguastlán","El Progreso","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Camión","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"0","00:00 a 05:59","Mañana","Septiembre","Miércoles","Guatemala","Guatemala","9","Hombre","25","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Bajaj","Rojo","2015","2010-2018","Colisión","2017"
2017,6,"0","00:00 a 05:59","Mañana","Septiembre","Miércoles","Guatemala","Guatemala","9","Hombre","28","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Italika","Negro","Ignorado","Ignorado","Colisión","2017"
2017,6,"21","18:00 a 23:59","Noche","Septiembre","Miércoles","Guatemala","Guatemala","18","Hombre","26","25-29","25-29","25 - 29 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"21","18:00 a 23:59","Noche","Septiembre","Miércoles","Guatemala","Guatemala","18","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"23","18:00 a 23:59","Noche","Septiembre","Miércoles","Guatemala","Guatemala","10","Mujer","21","20-24","20-24","20 - 24 ","Ignorado","Mayor","Automóvil","Honda","Gris","2013","2010-2018","Colisión","2017"
2017,6,"23","18:00 a 23:59","Noche","Septiembre","Miércoles","Guatemala","Guatemala","10","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Motocicleta","Kawasaki","Rojo","2016","2010-2018","Colisión","2017"
2017,6,"6","06:00 a 11:59","Mañana","Septiembre","Miércoles","Sipacate","Escuintla","Ignorada","Hombre","31","30-34","30-34","30 - 34 ","Ignorado","Mayor","Motocicleta","Bajaj","Negro","2014","2010-2018","Colisión","2017"
2017,6,"6","06:00 a 11:59","Mañana","Septiembre","Miércoles","Sipacate","Escuintla","Ignorada","Mujer","21","20-24","20-24","20 - 24 ","Ignorado","Mayor","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"6","06:00 a 11:59","Mañana","Septiembre","Miércoles","Escuintla","Escuintla","Ignorada","Hombre","37","35-39","35-39","35 - 39 ","Ignorado","Mayor","Ignorado","Ignorado","Ignorado","Ignorado","Ignorado","Choque","2017"
2017,6,"23","18:00 a 23:59","Noche","Septiembre","Miércoles","El Estor","Izabal","Ignorada","Hombre","38","35-39","35-39","35 - 39 ","Ignorado","Mayor","Camioneta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"23","18:00 a 23:59","Noche","Septiembre","Miércoles","El Estor","Izabal","Ignorada","Hombre","38","35-39","35-39","35 - 39 ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,6,"18","18:00 a 23:59","Noche","Septiembre","Miércoles","Sololá","Sololá","Ignorada","Hombre","39","35-39","35-39","35 - 39 ","Ebrio","Mayor","Automóvil","Toyota","Ignorado","2006","2000-2009","Colisión","2017"
2017,6,"18","18:00 a 23:59","Noche","Septiembre","Miércoles","Sololá","Sololá","Ignorada","Hombre","25","25-29","25-29","25 - 29 ","Ignorado","Mayor","Camioneta","Suzuki","Blanco","2017","2010-2018","Colisión","2017"
2017,6,"15","12:00 a 17:59","Tarde","Septiembre","Miércoles","Pastores","Sacatepéquez","Ignorada","Hombre","55","55-59","55-59","55 - 59 ","Ignorado","Mayor","Bus urbano","Ford","Corinto","1991","1990-1999","Colisión","2017"
2017,6,"15","12:00 a 17:59","Tarde","Septiembre","Miércoles","Pastores","Sacatepéquez","Ignorada","Hombre","Ignorada","Ignorado","Ignorado","Ignorado ","Ignorado","Mayor","Motocicleta","Ignorado","Ignorado","Ignorado","Ignorado","Colisión","2017"
2017,7,"16","12:00 a 17:59","Tarde","Septiembre","Jueves","San Raymundo","Guatemala","Ignorada","Hombre","49","45-49","45-49","45 - 49 ","Ignorado","Mayor","Camioneta","Nissan","Amarillo","Ignorado","Ignorado","Colisión","2017"
2017,7,"16","12:00 a 17:59","Tarde","Septiembre","Jueves","San Raymundo","Guatemala","Ignorada","Hombre","36","35-39","35-39","35 - 39 ","Ignorado","Mayor","Motocicleta","Ignorado","Blanco","Ignorado","Ignorado","Colisión","2017"
2017,7,"10","06:00 a 11:59","Mañana","Septiembre","Jueves","Fraijanes","Guatemala","Ignorada","Hombre","76","75-79","60 y más","75 - 79 ","No ebrio","Mayor","Automóvil","Mazda","Verde","1999","1990-1999","Colisión","2017"
2017,7,"10","06:00 a 11:59","Mañana","Septiembre","Jueves","Fraijanes","Guatemala","Ignorada","Hombre","20","20-24","20-24","20 - 24 ","Ignorado","Mayor","Motocicleta","Italika","Negro","Ignorado","Ignorado","Colisión","2017"
2017,7,"16","12:00 a 17:59","Tarde","Septiembre","Jueves","Monjas","Jalapa","Ignorada","Hombre","32","30-34","30-34","30 - 34 ","No ebrio","Mayor","Motocicleta","Freedom","Negro","2014","2010-2018","Colisión","2017"
2017,7,"16","12:00 a 17:59","Tarde","Septiembre","Jueves","Monjas","Jalapa","Ignorada","Mujer","25","25-29","25-29","25 - 29 ","No ebrio","Mayor","Motocicleta","Ignorado","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,7,"20","18:00 a 23:59","Noche","Septiembre","Jueves","Guastatoya","El Progreso","Ignorada","Hombre","36","35-39","35-39","35 - 39 ","Ignorado","Mayor","Cabezal","Freightliner","Morado","Ignorado","Ignorado","Colisión","2017"
2017,7,"20","18:00 a 23:59","Noche","Septiembre","Jueves","Guastatoya","El Progreso","Ignorada","Hombre","50","50-54","50-54","50 - 54 ","Ignorado","Mayor","Motocicleta","Freedom","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,7,"10","06:00 a 11:59","Mañana","Septiembre","Jueves","Sololá","Sololá","Ignorada","Hombre","48","45-49","45-49","45 - 49 ","No ebrio","Mayor","Camión","Hino","Blanco","1990","1990-1999","Colisión","2017"
2017,7,"10","06:00 a 11:59","Mañana","Septiembre","Jueves","Sololá","Sololá","Ignorada","Hombre","25","25-29","25-29","25 - 29 ","Ignorado","Mayor","Camión","Mercedes Benz","Azul","Ignorado","Ignorado","Colisión","2017"
2017,8,"5","00:00 a 05:59","Mañana","Septiembre","Viernes","Guatemala","Guatemala","1","Hombre","27","25-29","25-29","25 - 29 ","Ignorado","Mayor","Camioneta","Ignorado","Rojo","Ignorado","Ignorado","Colisión","2017"
2017,8,"5","00:00 a 05:59","Mañana","Septiembre","Viernes","Guatemala","Guatemala","1","Hombre","35","35-39","35-39","35 - 39 ","Ignorado","Mayor","Pick up","GMC","Blanco","Ignorado","Ignorado","Colisión","2017"
