dia_ocu,hora_ocu,mes_ocu,dia_sem_ocu,depto_ocu,sexo_pil,zona_ocu,edad_pil,estado_pil,mayor_menor,tipo_vehi,marca_vehi,causa_acc,year
2,21,Noviembre,Miércoles,Sacatepéquez,Hombre,Ignorada,40,No ebrio,Mayor,Automóvil,Hyundai,Colisión,2016
2,5,Noviembre,Miércoles,Guatemala,Hombre,Ignorada,47,No ebrio,Mayor,Camión,Freightliner,Colisión,2016
2,5,Noviembre,Miércoles,Guatemala,Hombre,Ignorada,34,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
3,18,Noviembre,Jueves,Guatemala,Hombre,1,46,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
3,18,Noviembre,Jueves,Guatemala,Mujer,1,42,No ebrio,Mayor,Automóvil,BMW,Colisión,2016
3,21,Noviembre,Jueves,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
3,21,Noviembre,Jueves,Guatemala,Hombre,Ignorada,26,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
3,13,Noviembre,Jueves,Jalapa,Hombre,Ignorada,28,No ebrio,Mayor,Pick up,Mazda,Choque,2016
3,15,Noviembre,Jueves,Zacapa,Hombre,Ignorada,35,No ebrio,Mayor,Automóvil,Toyota,Colisión,2016
3,15,Noviembre,Jueves,Zacapa,Hombre,Ignorada,Ignorada,No ebrio,Mayor,Camioneta,Kia,Colisión,2016
3,17,Noviembre,Jueves,Zacapa,Hombre,Ignorada,39,No ebrio,Mayor,Camioneta,Honda,Colisión,2016
3,17,Noviembre,Jueves,Zacapa,Hombre,Ignorada,26,No ebrio,Mayor,Automóvil,Toyota,Colisión,2016
3,17,Noviembre,Jueves,Suchitepéquez,Hombre,Ignorada,34,No ebrio,Mayor,Pick up,Ignorado,Vuelco,2016
3,23,Noviembre,Jueves,Retalhuleu,Hombre,Ignorada,26,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
3,23,Noviembre,Jueves,Retalhuleu,Hombre,Ignorada,18,Ebrio,Mayor,Camioneta,Toyota,Colisión,2016
3,23,Noviembre,Jueves,Totonicapán,Hombre,Ignorada,21,No ebrio,Mayor,Automóvil,Mazda,Choque,2016
3,5,Noviembre,Jueves,Peten,Hombre,Ignorada,34,Ignorado,Mayor,Motocicleta,Honda,Caída,2016
4,13,Noviembre,Viernes,Guatemala,Mujer,1,53,No ebrio,Mayor,Automóvil,Toyota,Colisión,2016
4,13,Noviembre,Viernes,Guatemala,Hombre,1,29,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
4,21,Noviembre,Viernes,Guatemala,Hombre,1,22,No ebrio,Mayor,Automóvil,Mazda,Colisión,2016
4,21,Noviembre,Viernes,Guatemala,Hombre,1,39,No ebrio,Mayor,Motocicleta,Italika,Colisión,2016
4,21,Noviembre,Viernes,Guatemala,Hombre,6,28,Ebrio,Mayor,Motocicleta,Haojue,Caída,2016
4,14,Noviembre,Viernes,Guatemala,Hombre,12,47,Ignorado,Mayor,Motocicleta,Honda,Caída,2016
4,6,Noviembre,Viernes,Guatemala,Mujer,Ignorada,59,No ebrio,Mayor,Automóvil,Honda,Colisión,2016
4,6,Noviembre,Viernes,Guatemala,Hombre,Ignorada,22,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
4,15,Noviembre,Viernes,Suchitepéquez,Hombre,Ignorada,36,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
4,15,Noviembre,Viernes,Suchitepéquez,Hombre,Ignorada,53,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
4,4,Noviembre,Viernes,Retalhuleu,Hombre,Ignorada,22,Ebrio,Mayor,Camioneta,Honda,Colisión,2016
4,4,Noviembre,Viernes,Retalhuleu,Hombre,Ignorada,48,No ebrio,Mayor,Camión,Hino,Colisión,2016
4,15,Noviembre,Viernes,Alta Verapaz,Hombre,Ignorada,24,No ebrio,Mayor,Bus urbano,Ignorado,Vuelco,2016
4,5,Noviembre,Viernes,Peten,Hombre,Ignorada,31,Ebrio,Mayor,Motocicleta,Freedom,Colisión,2016
4,5,Noviembre,Viernes,Peten,Ignorado,Ignorada,Ignorada,No ebrio,Ignorado,Pick up,Toyota,Colisión,2016
5,3,Noviembre,Sábado,Guatemala,Hombre,9,21,Ignorado,Mayor,Automóvil,Mini Cooper,Vuelco,2016
5,23,Noviembre,Sábado,Guatemala,Mujer,7,26,Ignorado,Mayor,Automóvil,Hyundai,Colisión,2016
5,23,Noviembre,Sábado,Guatemala,Hombre,7,36,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
5,18,Noviembre,Sábado,Guatemala,Hombre,7,41,Ignorado,Mayor,Motocicleta,Genesis,Colisión,2016
5,18,Noviembre,Sábado,Guatemala,Ignorado,7,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
5,1,Noviembre,Sábado,Guatemala,Hombre,11,25,Ignorado,Mayor,Motocicleta,Bajaj,Choque,2016
5,21,Noviembre,Sábado,Guatemala,Hombre,Ignorada,43,Ebrio,Mayor,Automóvil,Chevrolet,Colisión,2016
5,21,Noviembre,Sábado,Guatemala,Mujer,Ignorada,35,Ignorado,Mayor,Automóvil,Mazda,Colisión,2016
5,1,Noviembre,Sábado,Guatemala,Hombre,Ignorada,23,Ebrio,Mayor,Automóvil,Audi,Colisión,2016
5,1,Noviembre,Sábado,Guatemala,Hombre,Ignorada,39,No ebrio,Mayor,Camioneta,Hyundai,Colisión,2016
5,9,Noviembre,Sábado,Guatemala,Mujer,Ignorada,24,No ebrio,Mayor,Automóvil,Nissan,Colisión,2016
5,9,Noviembre,Sábado,Guatemala,Hombre,Ignorada,31,No ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
5,12,Noviembre,Sábado,Quetzaltenango,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Bajaj,Choque,2016
5,19,Noviembre,Sábado,Huehuetenango,Hombre,Ignorada,35,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
5,19,Noviembre,Sábado,Huehuetenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Toyota,Colisión,2016
5,18,Noviembre,Sábado,Baja Verapaz,Hombre,Ignorada,54,Ignorado,Mayor,Microbús,Chevrolet,Colisión,2016
5,18,Noviembre,Sábado,Baja Verapaz,Hombre,Ignorada,28,Ebrio,Mayor,Automóvil,Mitsubishi,Colisión,2016
5,15,Noviembre,Sábado,El Progreso,Hombre,Ignorada,24,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
5,15,Noviembre,Sábado,El Progreso,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camión,Ignorado,Colisión,2016
6,13,Noviembre,Domingo,Guatemala,Hombre,4,18,Ignorado,Mayor,Microbús,Plymouth,Colisión,2016
6,13,Noviembre,Domingo,Guatemala,Hombre,4,23,Ignorado,Mayor,Microbús,Hyundai,Colisión,2016
6,15,Noviembre,Domingo,Guatemala,Hombre,15,29,No ebrio,Mayor,Camioneta,Ignorado,Colisión,2016
6,15,Noviembre,Domingo,Guatemala,Mujer,15,67,No ebrio,Mayor,Camioneta,Nissan,Colisión,2016
6,15,Noviembre,Domingo,Guatemala,Hombre,15,57,No ebrio,Mayor,Automóvil,Toyota,Colisión,2016
6,15,Noviembre,Domingo,Guatemala,Hombre,Ignorada,24,Ignorado,Mayor,Automóvil,Nissan,Colisión,2016
6,15,Noviembre,Domingo,Guatemala,Hombre,Ignorada,27,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
6,0,Noviembre,Domingo,Guatemala,Hombre,Ignorada,37,Ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
6,0,Noviembre,Domingo,Guatemala,Hombre,Ignorada,24,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
6,5,Noviembre,Domingo,Guatemala,Hombre,Ignorada,39,Ebrio,Mayor,Automóvil,Nissan,Colisión,2016
6,5,Noviembre,Domingo,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Toyota,Colisión,2016
6,11,Noviembre,Domingo,Guatemala,Hombre,Ignorada,17,No ebrio,Menor,Camioneta,Nissan,Colisión,2016
6,11,Noviembre,Domingo,Guatemala,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Yamaha,Colisión,2016
6,9,Noviembre,Domingo,Guatemala,Mujer,Ignorada,40,Ignorado,Mayor,Pick up,Datsun,Colisión,2016
6,8,Noviembre,Domingo,Jutiapa,Hombre,Ignorada,47,Ignorado,Mayor,Microbús,Ignorado,Colisión,2016
6,8,Noviembre,Domingo,Jutiapa,Hombre,Ignorada,20,Ignorado,Mayor,Ignorado,Ignorado,Colisión,2016
6,13,Noviembre,Domingo,Escuintla,Hombre,Ignorada,26,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
6,13,Noviembre,Domingo,Escuintla,Hombre,Ignorada,24,Ignorado,Mayor,Motocicleta,Yamaha,Colisión,2016
6,14,Noviembre,Domingo,Santa Rosa,Mujer,Ignorada,31,Ebrio,Mayor,Motocicleta,Serpento,Choque,2016
6,12,Noviembre,Domingo,Suchitepéquez,Hombre,Ignorada,43,Ignorado,Mayor,Microbús,Toyota,Colisión,2016
6,12,Noviembre,Domingo,Suchitepéquez,Mujer,Ignorada,36,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
6,12,Noviembre,Domingo,Izabal,Hombre,Ignorada,19,Ignorado,Mayor,Automóvil,Honda,Choque,2016
6,16,Noviembre,Domingo,Chimaltenango,Hombre,Ignorada,22,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
6,16,Noviembre,Domingo,Chimaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
6,20,Noviembre,Domingo,Guatemala,Hombre,9,55,Ebrio,Mayor,Automóvil,Honda,Colisión,2016
6,20,Noviembre,Domingo,Guatemala,Hombre,9,66,No ebrio,Mayor,Automóvil,Hyundai,Colisión,2016
6,0,Noviembre,Domingo,Peten,Hombre,Ignorada,30,Ebrio,Mayor,Moto taxi,Ignorado,Colisión,2016
6,0,Noviembre,Domingo,Peten,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
6,20,Noviembre,Domingo,Peten,Hombre,Ignorada,35,Ebrio,Mayor,Motocicleta,Yamaha,Colisión,2016
6,20,Noviembre,Domingo,Peten,Hombre,Ignorada,45,Ebrio,Mayor,Motocicleta,Yamaha,Colisión,2016
6,10,Noviembre,Domingo,Sololá,Hombre,Ignorada,53,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
6,10,Noviembre,Domingo,Sololá,Hombre,Ignorada,18,No ebrio,Mayor,Motocicleta,Genesis,Colisión,2016
6,23,Noviembre,Domingo,Chimaltenango,Hombre,Ignorada,19,Ebrio,Mayor,Motocicleta,Italika,Choque,2016
6,19,Noviembre,Domingo,Quiche,Hombre,Ignorada,32,Ebrio,Mayor,Microbús,Toyota,Colisión,2016
6,19,Noviembre,Domingo,Quiche,Hombre,Ignorada,50,Ignorado,Mayor,Camioneta,Toyota,Colisión,2016
6,15,Noviembre,Domingo,Huehuetenango,Hombre,Ignorada,47,Ignorado,Mayor,Motocicleta,Honda,Choque,2016
7,13,Noviembre,Lunes,Guatemala,Hombre,1,20,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
7,13,Noviembre,Lunes,Guatemala,Hombre,1,38,Ignorado,Mayor,Automóvil,Chevrolet,Colisión,2016
7,0,Noviembre,Lunes,Guatemala,Hombre,Ignorada,17,Ignorado,Menor,Motocicleta,Ignorado,Choque,2016
7,3,Noviembre,Lunes,Guatemala,Hombre,Ignorada,23,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
7,3,Noviembre,Lunes,Guatemala,Hombre,Ignorada,20,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
7,15,Noviembre,Lunes,Guatemala,Hombre,Ignorada,19,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
7,15,Noviembre,Lunes,Guatemala,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Mitsubishi,Colisión,2016
7,20,Noviembre,Lunes,Jalapa,Mujer,Ignorada,27,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
7,20,Noviembre,Lunes,Jalapa,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Moto taxi,Ignorado,Colisión,2016
7,21,Noviembre,Lunes,Zacapa,Hombre,Ignorada,22,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
7,21,Noviembre,Lunes,Zacapa,Hombre,Ignorada,20,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
7,19,Noviembre,Lunes,Escuintla,Hombre,Ignorada,47,Ignorado,Mayor,Motocicleta,Ignorado,Choque,2016
7,23,Noviembre,Lunes,Suchitepéquez,Hombre,Ignorada,23,No ebrio,Mayor,Motocicleta,Honda,Colisión,2016
7,23,Noviembre,Lunes,Suchitepéquez,Hombre,Ignorada,20,No ebrio,Mayor,Motocicleta,Lifan,Colisión,2016
7,17,Noviembre,Lunes,Retalhuleu,Hombre,Ignorada,25,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
7,17,Noviembre,Lunes,Retalhuleu,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camioneta,Toyota,Colisión,2016
7,18,Noviembre,Lunes,El Progreso,Hombre,Ignorada,21,Ignorado,Mayor,Moto taxi,Ignorado,Vuelco,2016
7,0,Noviembre,Lunes,El Progreso,Hombre,Ignorada,21,No ebrio,Mayor,Microbús,Ignorado,Colisión,2016
7,0,Noviembre,Lunes,El Progreso,Hombre,Ignorada,19,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2016
7,1,Noviembre,Lunes,Izabal,Hombre,Ignorada,18,Ignorado,Mayor,Motocicleta,Asia Hero,Caída,2016
7,21,Noviembre,Lunes,Izabal,Hombre,Ignorada,36,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2016
7,1,Noviembre,Lunes,Peten,Hombre,Ignorada,45,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2016
7,19,Noviembre,Lunes,Peten,Hombre,Ignorada,30,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
7,19,Noviembre,Lunes,Peten,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camioneta,Toyota,Colisión,2016
7,17,Noviembre,Lunes,Sololá,Hombre,Ignorada,53,No ebrio,Mayor,Bus urbano,Ford,Colisión,2016
7,17,Noviembre,Lunes,Sololá,Hombre,Ignorada,29,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
7,19,Noviembre,Lunes,Sololá,Hombre,Ignorada,57,Ebrio,Mayor,Automóvil,Hyundai,Colisión,2016
7,19,Noviembre,Lunes,Sololá,Hombre,Ignorada,36,No ebrio,Mayor,Automóvil,Toyota,Colisión,2016
7,1,Noviembre,Lunes,Sacatepéquez,Hombre,Ignorada,20,Ebrio,Mayor,Motocicleta,Freedom,Caída,2016
7,6,Noviembre,Lunes,Sacatepéquez,Hombre,Ignorada,21,Ignorado,Mayor,Motocicleta,Serpento,Caída,2016
8,10,Noviembre,Martes,Guatemala,Hombre,Ignorada,46,Ignorado,Mayor,Camión,Internacional,Colisión,2016
8,10,Noviembre,Martes,Guatemala,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
8,14,Noviembre,Martes,Santa Rosa,Hombre,Ignorada,22,Ignorado,Mayor,Motocicleta,Honda,Choque,2016
8,0,Noviembre,Martes,El Progreso,Hombre,Ignorada,29,Ignorado,Mayor,Camión,Ignorado,Choque,2016
8,22,Noviembre,Martes,Huehuetenango,Hombre,Ignorada,36,Ebrio,Mayor,Jeep,Suzuki,Colisión,2016
8,22,Noviembre,Martes,Huehuetenango,Ignorado,Ignorada,Ignorada,No ebrio,Ignorado,Jeep,Daihatsu,Colisión,2016
8,17,Noviembre,Martes,Retalhuleu,Ignorado,Ignorada,Ignorada,Ebrio,Ignorado,Motocicleta,Bajaj,Colisión,2016
8,17,Noviembre,Martes,Retalhuleu,Hombre,Ignorada,19,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2016
8,20,Noviembre,Martes,Retalhuleu,Hombre,Ignorada,53,Ignorado,Mayor,Motocicleta,Suzuki,Colisión,2016
8,20,Noviembre,Martes,Retalhuleu,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
8,18,Noviembre,Martes,Guatemala,Mujer,4,29,No ebrio,Mayor,Automóvil,Mazda,Colisión,2016
8,18,Noviembre,Martes,Guatemala,Hombre,4,Ignorada,Ignorado,Mayor,Automóvil,Hyundai,Colisión,2016
8,23,Noviembre,Martes,Guatemala,Hombre,17,43,Ignorado,Mayor,Camión,Isuzu,Colisión,2016
8,23,Noviembre,Martes,Guatemala,Hombre,17,17,Ignorado,Menor,Motocicleta,Yamaha,Colisión,2016
8,23,Noviembre,Martes,Guatemala,Hombre,6,26,Ignorado,Mayor,Automóvil,Mazda,Colisión,2016
8,23,Noviembre,Martes,Guatemala,Hombre,6,21,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
8,4,Noviembre,Martes,Chimaltenango,Hombre,Ignorada,22,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2016
8,22,Noviembre,Martes,Huehuetenango,Hombre,Ignorada,25,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
8,22,Noviembre,Martes,Huehuetenango,Hombre,Ignorada,16,Ignorado,Menor,Motocicleta,Bajaj,Colisión,2016
8,23,Noviembre,Martes,Guatemala,Hombre,10,22,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2016
8,22,Noviembre,Martes,Alta Verapaz,Hombre,Ignorada,32,Ignorado,Mayor,Motocicleta,Ignorado,Caída,2016
9,12,Noviembre,Miércoles,Guatemala,Hombre,Ignorada,26,Ignorado,Mayor,Automóvil,Volkswagen,Caída,2016
9,17,Noviembre,Miércoles,Zacapa,Hombre,Ignorada,22,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
9,17,Noviembre,Miércoles,Zacapa,Mujer,Ignorada,48,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
9,17,Noviembre,Miércoles,Escuintla,Hombre,Ignorada,54,Ignorado,Mayor,Cabezal,Freightliner,Colisión,2016
9,17,Noviembre,Miércoles,Escuintla,Hombre,Ignorada,34,Ignorado,Mayor,Cabezal,Internacional,Colisión,2016
9,17,Noviembre,Miércoles,Escuintla,Hombre,Ignorada,40,Ignorado,Mayor,Automóvil,Mitsubishi,Colisión,2016
9,21,Noviembre,Miércoles,Retalhuleu,Hombre,Ignorada,46,Ignorado,Mayor,Camioneta,Toyota,Colisión,2016
9,21,Noviembre,Miércoles,Retalhuleu,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Camioneta,Kia,Colisión,2016
9,13,Noviembre,Miércoles,El Progreso,Hombre,Ignorada,16,Ignorado,Menor,Moto taxi,Bajaj,Colisión,2016
9,13,Noviembre,Miércoles,El Progreso,Mujer,Ignorada,27,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
9,18,Noviembre,Miércoles,Peten,Hombre,Ignorada,49,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
9,18,Noviembre,Miércoles,Peten,Hombre,Ignorada,28,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
10,1,Noviembre,Jueves,Guatemala,Hombre,9,33,Ignorado,Mayor,Motocicleta,Honda,Caída,2016
10,22,Noviembre,Jueves,Guatemala,Hombre,1,26,No ebrio,Mayor,Automóvil,Mazda,Colisión,2016
10,22,Noviembre,Jueves,Guatemala,Hombre,1,26,Ignorado,Mayor,Motocicleta,Serpento,Colisión,2016
10,10,Noviembre,Jueves,Guatemala,Hombre,2,25,Ignorado,Mayor,Automóvil,Fiat,Colisión,2016
10,10,Noviembre,Jueves,Guatemala,Hombre,2,23,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
10,7,Noviembre,Jueves,Guatemala,Hombre,6,40,Ignorado,Mayor,Automóvil,Toyota,Colisión,2016
10,7,Noviembre,Jueves,Guatemala,Hombre,6,24,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
10,3,Noviembre,Jueves,Guatemala,Hombre,Ignorada,35,Ebrio,Mayor,Camioneta,Toyota,Colisión,2016
10,3,Noviembre,Jueves,Guatemala,Hombre,Ignorada,25,Ignorado,Mayor,Automóvil,Fiat,Colisión,2016
10,18,Noviembre,Jueves,Guatemala,Mujer,14,24,No ebrio,Mayor,Automóvil,Mazda,Colisión,2016
10,18,Noviembre,Jueves,Guatemala,Hombre,14,19,Ignorado,Mayor,Motocicleta,Honda,Colisión,2016
10,7,Noviembre,Jueves,Guatemala,Hombre,Ignorada,20,Ignorado,Mayor,Bus urbano,Internacional,Colisión,2016
10,7,Noviembre,Jueves,Guatemala,Mujer,Ignorada,21,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
10,8,Noviembre,Jueves,Guatemala,Hombre,Ignorada,42,Ignorado,Mayor,Camioneta,Honda,Colisión,2016
10,8,Noviembre,Jueves,Guatemala,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
10,21,Noviembre,Jueves,Jutiapa,Hombre,Ignorada,39,Ignorado,Mayor,Motocicleta,Suzuki,Choque,2016
10,20,Noviembre,Jueves,Jutiapa,Hombre,Ignorada,20,Ignorado,Mayor,Motocicleta,Suzuki,Choque,2016
10,19,Noviembre,Jueves,Santa Rosa,Hombre,Ignorada,24,Ignorado,Mayor,Jeep,Isuzu,Colisión,2016
10,19,Noviembre,Jueves,Santa Rosa,Hombre,Ignorada,52,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
10,9,Noviembre,Jueves,Suchitepéquez,Hombre,Ignorada,46,No ebrio,Mayor,Camioneta,Hyundai,Colisión,2016
10,9,Noviembre,Jueves,Suchitepéquez,Mujer,Ignorada,25,Ignorado,Mayor,Motocicleta,Yamaha,Colisión,2016
10,1,Noviembre,Jueves,Quetzaltenango,Hombre,Ignorada,38,Ignorado,Mayor,Automóvil,Kia,Colisión,2016
10,1,Noviembre,Jueves,Quetzaltenango,Hombre,Ignorada,28,Ebrio,Mayor,Motocicleta,Bajaj,Colisión,2016
10,17,Noviembre,Jueves,San Marcos,Hombre,Ignorada,24,Ignorado,Mayor,Automóvil,Nissan,Choque,2016
10,10,Noviembre,Jueves,Alta Verapaz,Hombre,Ignorada,23,Ignorado,Mayor,Pick up,Toyota,Colisión,2016
10,10,Noviembre,Jueves,Alta Verapaz,Hombre,Ignorada,25,Ignorado,Mayor,Moto taxi,Bajaj,Colisión,2016
10,14,Noviembre,Jueves,Quiche,Hombre,Ignorada,22,Ignorado,Mayor,Motocicleta,Bajaj,Colisión,2016
10,14,Noviembre,Jueves,Quiche,Hombre,Ignorada,26,No ebrio,Mayor,Moto taxi,Bajaj,Colisión,2016
10,15,Noviembre,Jueves,Chimaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Ignorado,Colisión,2016
11,4,Noviembre,Viernes,Guatemala,Hombre,9,22,Ebrio,Mayor,Pick up,Ford,Choque,2016
11,6,Noviembre,Viernes,Guatemala,Hombre,15,44,Ignorado,Mayor,Motocicleta,Italika,Colisión,2016
11,6,Noviembre,Viernes,Guatemala,Ignorado,15,Ignorada,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2016
11,21,Noviembre,Viernes,Guatemala,Hombre,5,23,No ebrio,Mayor,Motocicleta,Asia Hero,Colisión,2016
11,21,Noviembre,Viernes,Guatemala,Hombre,5,38,No ebrio,Mayor,Automóvil,Volvo,Colisión,2016
11,15,Noviembre,Viernes,Guatemala,Mujer,Ignorada,32,Ignorado,Mayor,Automóvil,Chevrolet,Choque,2016
11,22,Noviembre,Viernes,Santa Rosa,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Automóvil,Ignorado,Colisión,2016
11,22,Noviembre,Viernes,Santa Rosa,Hombre,Ignorada,17,Ignorado,Menor,Motocicleta,Ignorado,Colisión,2016
11,1,Noviembre,Viernes,Retalhuleu,Hombre,Ignorada,22,Ebrio,Mayor,Motocicleta,Italika,Choque,2016
11,19,Noviembre,Viernes,Quetzaltenango,Hombre,Ignorada,35,No ebrio,Mayor,Bus urbano,Internacional,Colisión,2016
11,19,Noviembre,Viernes,Quetzaltenango,Hombre,Ignorada,27,No ebrio,Mayor,Motocicleta,Ignorado,Colisión,2016
11,8,Noviembre,Viernes,Quetzaltenango,Hombre,Ignorada,Ignorada,Ignorado,Mayor,Bus urbano,Kia,Colisión,2016
11,8,Noviembre,Viernes,Quetzaltenango,Hombre,Ignorada,44,No ebrio,Mayor,Panel,Toyota,Colisión,2016
11,8,Noviembre,Viernes,Huehuetenango,Hombre,Ignorada,32,No ebrio,Mayor,Pick up,Toyota,Colisión,2016
11,8,Noviembre,Viernes,Huehuetenango,Hombre,Ignorada,20,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2016
11,19,Noviembre,Viernes,Totonicapán,Hombre,Ignorada,27,No ebrio,Mayor,Automóvil,Toyota,Caída,2016
11,20,Noviembre,Viernes,Quiche,Hombre,Ignorada,59,No ebrio,Mayor,Pick up,Ignorado,Choque,2016
11,14,Noviembre,Viernes,Sololá,Hombre,Ignorada,28,No ebrio,Mayor,Camión,Hino,Choque,2016
11,23,Noviembre,Viernes,Chimaltenango,Ignorado,Ignorada,Ignorada,Ignorado,Ignorado,Pick up,Toyota,Caída,2016
12,23,Noviembre,Sábado,Guatemala,Mujer,1,43,No ebrio,Mayor,Pick up,Ford,Colisión,2016
12,23,Noviembre,Sábado,Guatemala,Hombre,1,28,No ebrio,Mayor,Motocicleta,Serpento,Colisión,2016
12,5,Noviembre,Sábado,Guatemala,Ignorado,5,Ignorada,Ignorado,Ignorado,Automóvil,Toyota,Colisión,2016
12,5,Noviembre,Sábado,Guatemala,Hombre,5,21,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2016
12,0,Noviembre,Sábado,Guatemala,Ignorado,14,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
12,0,Noviembre,Sábado,Guatemala,Hombre,14,35,Ignorado,Mayor,Motocicleta,Ignorado,Colisión,2016
12,7,Noviembre,Sábado,Guatemala,Ignorado,7,Ignorada,Ignorado,Ignorado,Camioneta,Ignorado,Colisión,2016
12,7,Noviembre,Sábado,Guatemala,Hombre,7,23,Ignorado,Mayor,Motocicleta,Freedom,Colisión,2016
12,18,Noviembre,Sábado,Guatemala,Ignorado,7,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,2016
12,18,Noviembre,Sábado,Guatemala,Mujer,7,23,No ebrio,Mayor,Motocicleta,Suzuki,Colisión,2016
12,23,Noviembre,Sábado,Guatemala,Hombre,7,40,Ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
12,23,Noviembre,Sábado,Guatemala,Mujer,7,68,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
12,23,Noviembre,Sábado,Guatemala,Hombre,7,35,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
12,23,Noviembre,Sábado,Guatemala,Hombre,7,42,No ebrio,Mayor,Automóvil,Ignorado,Colisión,2016
12,22,Noviembre,Sábado,Guatemala,Hombre,7,37,No ebrio,Mayor,Automóvil,Nissan,Colisión,2016
12,22,Noviembre,Sábado,Guatemala,Hombre,7,32,No ebrio,Mayor,Motocicleta,Honda,Colisión,2016
12,1,Noviembre,Sábado,Guatemala,Hombre,Ignorada,18,No ebrio,Mayor,Motocicleta,Suzuki,Caída,2016
